player,mu_generic,sigma_generic,ATP,mov_w_scale,mov_w_cap
Mannarino A.,3.0377857227113823,0.19076988871938946,62,0.35,3
Holt B.,-3.4614251778724863,2.014674861858552,62,0.35,3
Couacaud E.,0.799561727271903,0.7396495672994073,62,0.35,3
Cressy M.,1.4290741957981123,0.29212903757779207,62,0.35,3
Zapata Miralles B.,1.6643877050265654,0.22444586208490463,62,0.35,3
Lajovic D.,2.967149494895948,0.20642922035477854,62,0.35,3
Cerundolo J.M.,1.4427435435251463,0.3448882259673761,62,0.35,3
Darderi L.,2.577108988372943,0.2788699622236401,62,0.35,3
Coria F.,1.402103100780695,0.2536911425707623,62,0.35,3
Barrios M.,1.7887549584676907,0.43923947037321986,62,0.35,3
Garin C.,2.4171546387158807,0.24656289247952154,62,0.35,3
Delbonis F.,2.976737492321631,0.9476335750030165,62,0.35,3
Pella G.,1.7208420139490819,0.30291144293409494,62,0.35,3
Sousa J.,-0.02676004114263832,0.5900995274352865,62,0.35,3
Dellien H.,1.0085170328687032,0.32963180849452783,62,0.35,3
Baez S.,2.827187410129313,0.2037261202971999,62,0.35,3
Ramos-Vinolas A.,1.7598933599796827,0.24166759666319237,62,0.35,3
Sock J.,1.7351593310731757,0.6092542022739937,62,0.35,3
Thompson J.,2.9193293150984303,0.20740844921630622,62,0.35,3
Albot R.,1.6483789228408898,0.30357456580469394,62,0.35,3
Wu Y.,2.094830685518046,0.2826590686031503,62,0.35,3
Isner J.,2.20455953938027,0.3232432946420738,62,0.35,3
Gomez E.,1.1531642601509196,0.5640960998834992,62,0.35,3
Altmaier D.,1.8173532985559855,0.2180789627922494,62,0.35,3
Otte O.,1.86793850034485,0.3528769204350055,62,0.35,3
Fils A.,3.330467276870053,0.21567133982162168,62,0.35,3
Basilashvili N.,0.16625183783124195,0.6767078023240244,62,0.35,3
Rinderknech A.,2.0903957465686838,0.2195268317825594,62,0.35,3
Coric B.,2.427896303786646,0.21980150982832425,62,0.35,3
Cachin P.,1.6060656997303748,0.2215326181823467,62,0.35,3
Munar J.,2.3011291512980496,0.2076371749617549,62,0.35,3
Ugo Carabelli C.,0.704330609955571,0.5315878055791057,62,0.35,3
Diaz Acosta F.,1.8313166418848341,0.3013557543665078,62,0.35,3
Varillas J. P.,2.10374730486036,0.4555573019980857,62,0.35,3
Thiem D.,1.9533143029662396,0.23543543911276477,62,0.35,3
Alcaraz C.,5.41974958328416,0.22826726319596338,62,0.35,3
Musetti L.,3.3921434408874265,0.2064131935220325,62,0.35,3
Borges N.,1.773465396898425,0.24294541451933888,62,0.35,3
Vukic A.,2.0625058423474503,0.21825070813341702,62,0.35,3
Pecotic M.,2.255897743996212,0.8846940189413547,62,0.35,3
Wawrinka S.,3.0390157881413686,0.21083459946757793,62,0.35,3
Brouwer G.,2.319967457142784,0.32354008917938937,62,0.35,3
O Connell C.,2.3994493358298032,0.20469306471520834,62,0.35,3
Broady L.,1.6868212516109742,0.36043523415282896,62,0.35,3
Muller A.,2.1694441298431233,0.2471884460330582,62,0.35,3
Bublik A.,2.6642297537679323,0.21251218772297703,62,0.35,3
Ritschard A.,1.4912076049239709,0.6420922668476791,62,0.35,3
Riedi L.,2.376596555335652,0.6173800952799916,62,0.35,3
Monteiro T.,1.8999699015924367,0.2721439619718827,62,0.35,3
Galan D.E.,1.2255742785453074,0.23494057905617297,62,0.35,3
Varillas J.P.,2.0053226183363146,0.2705583104164502,62,0.35,3
Fognini F.,2.707695005734839,0.25674362428186076,62,0.35,3
Lopez F.,1.6142427546027989,0.5413132529666613,62,0.35,3
Berrettini M.,3.570386049507604,0.2620622621281499,62,0.35,3
Ymer E.,1.0830213221598466,0.39355016583196595,62,0.35,3
Nakashima B.,2.965196371483289,0.21469573317588767,62,0.35,3
Berrettini J.,-2.4937935669036704,2.4754164848804376,62,0.35,3
Kotov P.,2.364405746600876,0.21937840751026397,62,0.35,3
Hanfmann Y.,2.946702946176463,0.19926736790598773,62,0.35,3
Bonadio R.,1.2429905942768582,0.8245449570919444,62,0.35,3
Ivashka I.,1.8764334119354662,0.27954084275353447,62,0.35,3
Tabilo A.,2.6683345938134853,0.2938646001767285,62,0.35,3
Wu T.L.,1.4536750724588445,0.7670446431465713,62,0.35,3
Struff J.L.,3.1837526621423673,0.2289225504354004,62,0.35,3
Bagnis F.,1.0108719998299,0.4221182385006663,62,0.35,3
Nava E.,1.0474864427935122,0.5102690547888602,62,0.35,3
Kovacevic A.,1.2579663292489556,0.2779252664280338,62,0.35,3
Van Assche L.,1.3551766569155062,0.25220345821885487,62,0.35,3
Rodionov J.,1.8133595974120598,0.3846922198456346,62,0.35,3
Johnson S.,0.4095522926391814,0.713717863391017,62,0.35,3
Machac T.,3.310563306071251,0.27144273762654975,62,0.35,3
Purcell M.,2.185744631735972,0.21909627034393186,62,0.35,3
Gaston H.,1.0377547746151696,0.2967817472400473,62,0.35,3
Passaro F.,0.6156214332152754,0.5108562310902168,62,0.35,3
Vavassori A.,2.285718666632273,0.39810984441797753,62,0.35,3
Kuzmanov D.,1.5155889331299506,0.8727925441794582,62,0.35,3
Gakhov I.,-2.0733545368801254,2.7303408557487736,62,0.35,3
Nardi L.,0.47664660677367277,0.41757381380971875,62,0.35,3
Kovalik J.,2.5106398546211386,0.525546117318037,62,0.35,3
Shevchenko A.,2.768937013359282,0.2096775954155363,62,0.35,3
Arnaldi M.,2.9370984113296488,0.21491542850117815,62,0.35,3
Shelbayh A.,0.717842904236021,0.49454424430720434,62,0.35,3
Dzumhur D.,0.9873186313206779,0.6341377756333648,62,0.35,3
Grenier H.,1.2114227626916685,0.45603153039351796,62,0.35,3
Zhang Zh.,2.5730848446004915,0.20466993399511335,62,0.35,3
Marozsan F.,2.654163450738239,0.2240961486533846,62,0.35,3
Llamas Ruiz P.,2.72283646699968,0.6123291246037978,62,0.35,3
Ofner S.,2.31624195077464,0.22562408226705108,62,0.35,3
Pouille L.,2.6426994776078603,0.5461080818311663,62,0.35,3
Tirante T.A.,2.6056154798788502,0.46676637445968705,62,0.35,3
Olivieri G.,3.070932781214789,0.7983750251815408,62,0.35,3
Zeppieri G.,2.291180840148523,0.4541589644864398,62,0.35,3
Seyboth Wild T.,2.509905046393116,0.28764028744513537,62,0.35,3
Monfils G.,3.477704503171855,0.23213304716423594,62,0.35,3
Raonic M.,3.224900002742222,0.39724142909117366,62,0.35,3
Peniston R.,1.2516972206867376,0.6386839611492254,62,0.35,3
Choinski J.,1.6314447438530872,0.5003120102860905,62,0.35,3
Stricker D.,2.490969926949677,0.3421121392718125,62,0.35,3
Mayot H.,1.4840730725722824,0.42513849316775193,62,0.35,3
Vesely J.,1.4583235672491606,0.5176018093675837,62,0.35,3
Misolic F.,2.0962204826723867,0.45334032443666833,62,0.35,3
Borg L.,0.4513091153577757,0.7203013700117401,62,0.35,3
Bergs Z.,2.156517174804863,0.3316901750540442,62,0.35,3
Medjedovic H.,2.391989324820642,0.3025412539487086,62,0.35,3
Michelsen A.,2.6598275345380897,0.24302134436123926,62,0.35,3
Duckworth J.,1.7695692966882692,0.30133374797584334,62,0.35,3
Quinn E.,0.2339770442987958,0.6558355970520215,62,0.35,3
Anderson K.,2.4488749950704016,0.6518852993010853,62,0.35,3
Tu L.,-0.015202187002263848,0.6503949585970942,62,0.35,3
Nishikori K.,2.2166207423827142,0.4317886315468924,62,0.35,3
Koepfer D.,1.8144336805095134,0.28950648112935295,62,0.35,3
Prizmic D.,1.6298028424463513,0.4919944641935118,62,0.35,3
Piros Z.,1.235337620866694,0.7220327693634669,62,0.35,3
Andreozzi G.,1.450284751768516,0.7507053956451787,62,0.35,3
Meligeni Alves F.,2.0628780492050804,0.48339891718314687,62,0.35,3
Jung J.,-1.2625974392160422,1.4322485222590335,62,0.35,3
Gojo B.,2.2010201093515036,0.34503307032616676,62,0.35,3
Shimabukuro S.,1.3852032256368774,0.5170318655290663,62,0.35,3
Svajda Z.,1.388491193410551,0.3817129556393295,62,0.35,3
Diallo G.,1.5919535874817754,0.4254363731178315,62,0.35,3
Krueger M.,2.4971857627295697,0.6409401690968806,62,0.35,3
Kumar O.,1.2545830365734645,0.5510645743599993,62,0.35,3
Mensik J.,3.374407000269033,0.31949953751681115,62,0.35,3
Droguet T.,2.167623413374626,0.760109572585106,62,0.35,3
Hsu Y.,3.073562320079482,0.5356422010161682,62,0.35,3
Sekulic P.,1.453083696415229,0.8066537395496765,62,0.35,3
Polmans M.,0.137891479088343,0.747084144303942,62,0.35,3
Coppejans K.,1.633300580517164,0.8160929024435155,62,0.35,3
Bolt A.,3.0901604922082537,0.5554560591767077,62,0.35,3
Gerasimov E.,1.2497852220482049,0.791734786718041,62,0.35,3
Kachmazov A.,2.0211178977047144,0.7019868449791282,62,0.35,3
Sweeny D.,0.21750569421278257,0.73681127095601,62,0.35,3
Tseng C.H.,0.5058538467490674,0.6549252311384116,62,0.35,3
Kukushkin M.,1.7205401638304925,0.5363948860695391,62,0.35,3
Zhukayev B.,1.5572558787982291,0.794266021811344,62,0.35,3
Atmane T.,1.6736249798513312,0.4614190700413994,62,0.35,3
Lajal M.,2.648325766739937,0.8700646666125933,62,0.35,3
Mpetshi G.,2.1198299168117045,0.3575767913528601,62,0.35,3
Mochizuki S.,0.31300672731224843,0.542214654486479,62,0.35,3
Herbert P.H.,2.507890895894976,0.6001304520152781,62,0.35,3
Valkusz M.,1.825069867205014,0.772256499753152,62,0.35,3
Harris B.,2.207367163390791,0.5187233111516876,62,0.35,3
Ilkel C.,3.358884320525133,0.8081543176906351,62,0.35,3
Klein L.,3.040307499406579,0.496504515949348,62,0.35,3
De Jong J.,2.6048008763147226,0.5956002660192135,62,0.35,3
Cazaux A.,2.5657456967936896,0.3475192307734491,62,0.35,3
Nagal S.,1.4367259344397332,0.3712896552280431,62,0.35,3
Paire B.,0.17346338683128495,0.7416980335040647,62,0.35,3
Burruchaga R.,1.3528619609808081,0.7759513692170197,62,0.35,3
Kypson P.,1.3277154563811389,0.6065100519829147,62,0.35,3
Moreno De Alboran N.,1.5733034158142114,0.44219096943744585,62,0.35,3
Navone M.,2.3026253733656734,0.33627428809130744,62,0.35,3
Fonseca J.,2.1245418869427195,0.463442923023104,62,0.35,3
Damm M.,5.392122100890263,1.9788141577229887,62,0.35,3
Landaluce M.,-4.58924073892548,2.1177643768367287,62,0.35,3
Jorda Sanchis D.,2.8161649687231636,2.9059006099800415,62,0.35,3
Trungelliti M.,2.5199725204786514,0.6103547785965503,62,0.35,3
Hardt N.,-0.9421925567635678,1.7253737922564159,62,0.35,3
Moro Canas A.,1.9984450037096155,0.9430021847247041,62,0.35,3
Molleker R.,1.0630597477845882,0.8297802004777226,62,0.35,3
Napolitano S.,1.4027998270006787,0.8013824893489,62,0.35,3
Gigante M.,2.1864882471175404,0.895971748122685,62,0.35,3
Squire H.,2.090550797511506,0.8263848498020199,62,0.35,3
Hussey G.,5.634389699804584,1.8320402289627367,62,0.35,3
Jubb P.,5.7711772429012305,1.728705038291579,62,0.35,3
Walton A.,1.6578811745044653,0.4362881703392199,62,0.35,3
Virtanen O.,2.294321055549812,0.48140607267011115,62,0.35,3
Comesana F.,1.9157176118469108,0.4928445980870024,62,0.35,3
Fearnley J.,2.9112448323046993,0.821249190457573,62,0.35,3
Skatov T.,1.5206429811230253,0.74227373974237,62,0.35,3
Yevseyev D.,1.7810939014593647,0.7954219967691314,62,0.35,3
Ajdukovic D.,0.47899181918453215,0.6634916043316849,62,0.35,3
Rocha H.,1.0949511676580816,0.8227395928928931,62,0.35,3
Heide G.,-3.0554914831500515,2.2469397548332366,62,0.35,3
Blanchet U.,2.271349903522351,0.8815059772232381,62,0.35,3
Opelka R.,1.8336299776108218,0.5693438933057821,62,0.35,3
Spizzirri E.,0.49716022556903205,0.8028604604566693,62,0.35,3
Bellucci M.,2.7661688207000004,0.45210658581332436,62,0.35,3
Neumayer L.,5.0064367394951175,2.0953329459582632,62,0.35,3
Dodig M.,4.520410310795579,2.1060413002278673,62,0.35,3
Hong S.,2.1513376701743208,1.013177047915967,62,0.35,3
Tien L.,1.451422441361174,0.86211656983304,62,0.35,3
Schoolkate T.,0.7280328941328797,0.9230809585025078,62,0.35,3
Zhou Y.,0.8261856473310156,0.8506011121858329,62,0.35,3
Gomez F.,1.7087356487230136,0.8427991719015993,62,0.35,3
Bu Y.,2.366326181968797,0.5638251956749613,62,0.35,3
Uchiyama Y.,2.263974911725097,2.957614680190159,62,0.35,3
Wong C.,0.68913432259236,0.6953847888720562,62,0.35,3
