"Date","ATP","Tournament","Round","Surface","Court","Winner","Loser","margin","B365W","B365L","TTT_Pct_W","TTT_Pct_L","pred","ttt_correct","bookie_pred","bookie_correct","bet365_right_ttt_wrong","ATPk"
2024-07-22,46,"Croatia Open","1st Round","Clay","Outdoor","Mensik J.","Popyrin A.",2,2.3,1.62,47.03,52.97,"Popyrin A.",FALSE,"Popyrin A.",FALSE,FALSE,46
2024-07-22,46,"Croatia Open","1st Round","Clay","Outdoor","Cobolli F.","Navone M.",2,1.73,2.1,51.97,48.03,"Cobolli F.",TRUE,"Cobolli F.",TRUE,FALSE,46
2024-07-29,47,"Citi Open","1st Round","Hard","Outdoor","Ruusuvuori E.","Coric B.",1,1.67,2.2,57.03,42.97,"Ruusuvuori E.",TRUE,"Ruusuvuori E.",TRUE,FALSE,47
2024-07-29,47,"Citi Open","1st Round","Hard","Outdoor","Goffin D.","Ugo Carabelli C.",2,1.29,3.75,45.25,54.75,"Ugo Carabelli C.",FALSE,"Goffin D.",TRUE,TRUE,47
2024-07-30,47,"Citi Open","1st Round","Hard","Outdoor","Kokkinakis T.","Purcell M.",1,1.73,2.1,53.18,46.82,"Kokkinakis T.",TRUE,"Kokkinakis T.",TRUE,FALSE,47
2024-07-30,47,"Citi Open","1st Round","Hard","Outdoor","Kovacevic A.","Nishioka Y.",1,2.3,1.62,30.3,69.7,"Nishioka Y.",FALSE,"Nishioka Y.",FALSE,FALSE,47
2024-08-06,48,"Canadian Open","1st Round","Hard","Outdoor","Sonego L.","Griekspoor T.",1,2.3,1.62,43.37,56.63,"Griekspoor T.",FALSE,"Griekspoor T.",FALSE,FALSE,48
2024-08-06,48,"Canadian Open","1st Round","Hard","Outdoor","Etcheverry T.","Jarry N.",1,1.73,2.1,51.26,48.74,"Etcheverry T.",TRUE,"Etcheverry T.",TRUE,FALSE,48
2024-08-06,48,"Canadian Open","1st Round","Hard","Outdoor","Borges N.","Kecmanovic M.",1,2.38,1.57,38.16,61.84,"Kecmanovic M.",FALSE,"Kecmanovic M.",FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Rune H.","Bautista Agut R.",2,NA,NA,64.91,35.09,"Rune H.",TRUE,NA,FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Tabilo A.","Tiafoe F.",2,2.3,1.62,56.8,43.2,"Tabilo A.",TRUE,"Tiafoe F.",FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Thompson J.","Draper J.",2,3.2,1.36,40.48,59.52,"Draper J.",FALSE,"Draper J.",FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Paul T.","Darderi L.",2,1.13,6,46.46,53.54,"Darderi L.",FALSE,"Paul T.",TRUE,TRUE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Hijikata R.","Daniel T.",2,2.3,1.62,49.89,50.11,"Daniel T.",FALSE,"Daniel T.",FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Arnaldi M.","Mcdonald M.",1,1.8,2,54.89,45.11,"Arnaldi M.",TRUE,"Arnaldi M.",TRUE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Shelton B.","Bublik A.",2,1.5,2.63,54.42,45.58,"Shelton B.",TRUE,"Shelton B.",TRUE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Davidovich Fokina A.","Safiullin R.",2,1.91,1.91,56.61,43.39,"Davidovich Fokina A.",TRUE,NA,FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Humbert U.","Fils A.",2,1.62,2.3,51.6,48.4,"Humbert U.",TRUE,"Humbert U.",TRUE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Coric B.","Martinez P.",2,1.33,3.4,50.82,49.18,"Coric B.",TRUE,"Coric B.",TRUE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Duckworth J.","Giron M.",2,2.63,1.5,22.95,77.05,"Giron M.",FALSE,"Giron M.",FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Popyrin A.","Machac T.",2,2.3,1.62,38.78,61.22,"Machac T.",FALSE,"Machac T.",FALSE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Fritz T.","Navone M.",2,1.06,10,64.54,35.46,"Fritz T.",TRUE,"Fritz T.",TRUE,FALSE,48
2024-08-07,48,"Canadian Open","1st Round","Hard","Outdoor","Rinderknech A.","Mannarino A.",1,1.5,2.63,35.9,64.1,"Mannarino A.",FALSE,"Rinderknech A.",TRUE,TRUE,48
2024-08-08,48,"Canadian Open","1st Round","Hard","Outdoor","Cobolli F.","Auger-Aliassime F.",2,4,1.25,50.09,49.91,"Cobolli F.",TRUE,"Auger-Aliassime F.",FALSE,FALSE,48
2024-08-08,48,"Canadian Open","1st Round","Hard","Outdoor","Kokkinakis T.","Monfils G.",2,1.73,2.1,37.56,62.44,"Monfils G.",FALSE,"Kokkinakis T.",TRUE,TRUE,48
2024-08-12,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Cobolli F.","Paul T.",1,4.5,1.2,45.55,54.45,"Paul T.",FALSE,"Paul T.",FALSE,FALSE,49
2024-08-13,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Khachanov K.","Cerundolo F.",2,1.53,2.5,56.91,43.09,"Khachanov K.",TRUE,"Khachanov K.",TRUE,FALSE,49
2024-08-13,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Zhang Zh.","Mpetshi G.",2,1.8,2,38.2,61.8,"Mpetshi G.",FALSE,"Zhang Zh.",TRUE,TRUE,49
2024-08-13,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Darderi L.","Tabilo A.",2,3.2,1.36,41.24,58.76,"Tabilo A.",FALSE,"Tabilo A.",FALSE,FALSE,49
2024-08-13,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Baez S.","Giron M.",1,2.38,1.57,49.69,50.31,"Giron M.",FALSE,"Giron M.",FALSE,FALSE,49
2024-08-13,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Tiafoe F.","Davidovich Fokina A.",2,1.67,2.2,47.53,52.47,"Davidovich Fokina A.",FALSE,"Tiafoe F.",TRUE,TRUE,49
2024-08-13,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Lehecka J.","Navone M.",2,1.36,3.2,61.55,38.45,"Lehecka J.",TRUE,"Lehecka J.",TRUE,FALSE,49
2024-08-13,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Michelsen A.","Griekspoor T.",1,1.8,2,30.32,69.68,"Griekspoor T.",FALSE,"Michelsen A.",TRUE,TRUE,49
2024-08-13,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Thompson J.","Humbert U.",1,2.5,1.53,50.62,49.38,"Thompson J.",TRUE,"Humbert U.",FALSE,FALSE,49
2024-08-13,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Musetti L.","Jarry N.",1,1.4,3,54.56,45.44,"Musetti L.",TRUE,"Musetti L.",TRUE,FALSE,49
2024-08-13,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Nishioka Y.","Kecmanovic M.",2,1.8,2,47.49,52.51,"Kecmanovic M.",FALSE,"Nishioka Y.",TRUE,TRUE,49
2024-08-14,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Nakashima B.","Fritz T.",1,3.4,1.33,32.79,67.21,"Fritz T.",FALSE,"Fritz T.",FALSE,FALSE,49
2024-08-14,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Borges N.","Mannarino A.",1,1.33,3.4,31.92,68.08,"Mannarino A.",FALSE,"Borges N.",TRUE,TRUE,49
2024-08-14,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Marozsan F.","Moutet C.",2,1.91,1.91,59.27,40.73,"Marozsan F.",TRUE,NA,FALSE,FALSE,49
2024-08-14,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Auger-Aliassime F.","Kovacevic A.",2,1.3,3.5,73.19,26.81,"Auger-Aliassime F.",TRUE,"Auger-Aliassime F.",TRUE,FALSE,49
2024-08-14,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Tsitsipas S.","Struff J.L.",1,1.53,2.5,58.31,41.69,"Tsitsipas S.",TRUE,"Tsitsipas S.",TRUE,FALSE,49
2024-08-14,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Rune H.","Berrettini M.",1,2.2,1.67,50.01,49.99,"Rune H.",TRUE,"Berrettini M.",FALSE,FALSE,49
2024-08-14,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Purcell M.","Machac T.",2,2.75,1.44,37.34,62.66,"Machac T.",FALSE,"Machac T.",FALSE,FALSE,49
2024-08-14,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Draper J.","Munar J.",1,1.25,4,65.81,34.19,"Draper J.",TRUE,"Draper J.",TRUE,FALSE,49
2024-08-14,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Monfils G.","Popyrin A.",2,2.2,1.67,57.88,42.12,"Monfils G.",TRUE,"Popyrin A.",FALSE,FALSE,49
2024-08-14,49,"Western & Southern Financial Group Masters","1st Round","Hard","Outdoor","Etcheverry T.","Arnaldi M.",1,2.1,1.73,50.62,49.38,"Etcheverry T.",TRUE,"Arnaldi M.",FALSE,FALSE,49
2024-08-18,50,"Winston-Salem Open at Wake Forest University","1st Round","Hard","Outdoor","Coric B.","Nagal S.",2,1.33,3.4,61.02,38.98,"Coric B.",TRUE,"Coric B.",TRUE,FALSE,50
2024-08-18,50,"Winston-Salem Open at Wake Forest University","1st Round","Hard","Outdoor","Fucsovics M.","Daniel T.",1,1.4,3,67.05,32.95,"Fucsovics M.",TRUE,"Fucsovics M.",TRUE,FALSE,50
2024-08-18,50,"Winston-Salem Open at Wake Forest University","1st Round","Hard","Outdoor","Cazaux A.","Van De Zandschulp B.",2,1.8,2,43.75,56.25,"Van De Zandschulp B.",FALSE,"Cazaux A.",TRUE,TRUE,50
2024-08-19,50,"Winston-Salem Open at Wake Forest University","1st Round","Hard","Outdoor","Seyboth Wild T.","Duckworth J.",1,2.1,1.73,63.78,36.22,"Seyboth Wild T.",TRUE,"Duckworth J.",FALSE,FALSE,50
2024-08-19,50,"Winston-Salem Open at Wake Forest University","1st Round","Hard","Outdoor","Goffin D.","Munar J.",1,1.73,2.1,35.13,64.87,"Munar J.",FALSE,"Goffin D.",TRUE,TRUE,50
2024-08-26,51,"US Open","1st Round","Hard","Outdoor","Zverev A.","Marterer M.",2,1.03,17,85.83,14.17,"Zverev A.",TRUE,"Zverev A.",TRUE,FALSE,51
2024-08-26,51,"US Open","1st Round","Hard","Outdoor","Bautista Agut R.","Nardi L.",3,1.22,4.33,73.5,26.5,"Bautista Agut R.",TRUE,"Bautista Agut R.",TRUE,FALSE,51
2024-08-26,51,"US Open","1st Round","Hard","Outdoor","Humbert U.","Monteiro T.",3,1.13,6,66.72,33.28,"Humbert U.",TRUE,"Humbert U.",TRUE,FALSE,51
2024-08-26,51,"US Open","1st Round","Hard","Outdoor","Shang J.","Bublik A.",1,1.67,2.2,47.14,52.86,"Bublik A.",FALSE,"Shang J.",TRUE,TRUE,51
2024-08-26,51,"US Open","1st Round","Hard","Outdoor","Rublev A.","Seyboth Wild T.",3,1.08,8,62.4,37.6,"Rublev A.",TRUE,"Rublev A.",TRUE,FALSE,51
2024-08-26,51,"US Open","1st Round","Hard","Outdoor","Fritz T.","Ugo Carabelli C.",3,1.01,29,83.45,16.55,"Fritz T.",TRUE,"Fritz T.",TRUE,FALSE,51
2024-08-26,51,"US Open","1st Round","Hard","Outdoor","Cerundolo F.","Ofner S.",2,1.36,3.2,62.37,37.63,"Cerundolo F.",TRUE,"Cerundolo F.",TRUE,FALSE,51
2024-08-26,51,"US Open","1st Round","Hard","Outdoor","Etcheverry T.","Mpetshi G.",3,1.62,2.3,51.25,48.75,"Etcheverry T.",TRUE,"Etcheverry T.",TRUE,FALSE,51
2024-08-26,51,"US Open","1st Round","Hard","Outdoor","Muller A.","Walton A.",2,1.5,2.63,52.59,47.41,"Muller A.",TRUE,"Muller A.",TRUE,FALSE,51
2024-08-26,51,"US Open","1st Round","Hard","Outdoor","Shevchenko A.","Koepfer D.",2,2.38,1.57,62.03,37.97,"Shevchenko A.",TRUE,"Koepfer D.",FALSE,FALSE,51
2024-08-26,51,"US Open","1st Round","Hard","Outdoor","Hijikata R.","Davidovich Fokina A.",2,3.4,1.33,30.03,69.97,"Davidovich Fokina A.",FALSE,"Davidovich Fokina A.",FALSE,FALSE,51
2024-08-26,51,"US Open","1st Round","Hard","Outdoor","Nakashima B.","Rune H.",3,2.5,1.53,31.21,68.79,"Rune H.",FALSE,"Rune H.",FALSE,FALSE,51
2024-08-26,51,"US Open","1st Round","Hard","Outdoor","Baez S.","Darderi L.",2,1.73,2.1,35.23,64.77,"Darderi L.",FALSE,"Baez S.",TRUE,TRUE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","Tiafoe F.","Kovacevic A.",2,1.14,5.5,76.15,23.85,"Tiafoe F.",TRUE,"Tiafoe F.",TRUE,FALSE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","Griekspoor T.","Nagal S.",3,1.2,4.5,74.93,25.07,"Griekspoor T.",TRUE,"Griekspoor T.",TRUE,FALSE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","Goffin D.","Tabilo A.",3,2.2,1.67,22.6,77.4,"Tabilo A.",FALSE,"Tabilo A.",FALSE,FALSE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","Navone M.","Altmaier D.",2,2.38,1.57,50.58,49.42,"Navone M.",TRUE,"Altmaier D.",FALSE,FALSE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","Kokkinakis T.","Tsitsipas S.",2,3.2,1.36,34.43,65.57,"Tsitsipas S.",FALSE,"Tsitsipas S.",FALSE,FALSE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","Mensik J.","Auger-Aliassime F.",3,4,1.25,48.38,51.62,"Auger-Aliassime F.",FALSE,"Auger-Aliassime F.",FALSE,FALSE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","Machac T.","Fognini F.",3,1.2,4.5,62.34,37.66,"Machac T.",TRUE,"Machac T.",TRUE,FALSE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","Mannarino A.","Coric B.",3,3.75,1.29,59.28,40.72,"Mannarino A.",TRUE,"Coric B.",FALSE,FALSE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","Borges N.","Coria F.",3,1.11,6.5,56.39,43.61,"Borges N.",TRUE,"Borges N.",TRUE,FALSE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","Diaz Acosta F.","Gaston H.",3,2.38,1.57,45.18,54.82,"Gaston H.",FALSE,"Gaston H.",FALSE,FALSE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","De Minaur A.","Giron M.",2,1.29,3.75,64.36,35.64,"De Minaur A.",TRUE,"De Minaur A.",TRUE,FALSE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","Medvedev D.","Lajovic D.",2,1.04,13,71.02,28.98,"Medvedev D.",TRUE,"Medvedev D.",TRUE,FALSE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","Purcell M.","Vukic A.",3,2.2,1.67,51.28,48.72,"Purcell M.",TRUE,"Vukic A.",FALSE,FALSE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","Korda S.","Moutet C.",3,1.22,4.33,76.05,23.95,"Korda S.",TRUE,"Korda S.",TRUE,FALSE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","Cobolli F.","Duckworth J.",2,1.3,3.5,67.85,32.15,"Cobolli F.",TRUE,"Cobolli F.",TRUE,FALSE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","Bergs Z.","Kotov P.",1,1.8,2,33.74,66.26,"Kotov P.",FALSE,"Bergs Z.",TRUE,TRUE,51
2024-08-27,51,"US Open","1st Round","Hard","Outdoor","O Connell C.","Jarry N.",2,2.75,1.44,41.61,58.39,"Jarry N.",FALSE,"Jarry N.",FALSE,FALSE,51
2024-08-28,51,"US Open","1st Round","Hard","Outdoor","Paul T.","Sonego L.",2,1.22,4.33,57.87,42.13,"Paul T.",TRUE,"Paul T.",TRUE,FALSE,51
2024-09-18,52,"Chengdu Open","1st Round","Hard","Outdoor","Daniel T.","Sonego L.",2,3.5,1.3,33.31,66.69,"Sonego L.",FALSE,"Sonego L.",FALSE,FALSE,52
2024-09-19,52,"Chengdu Open","1st Round","Hard","Outdoor","Vukic A.","Coric B.",1,1.91,1.91,50.79,49.21,"Vukic A.",TRUE,NA,FALSE,FALSE,52
2024-09-19,52,"Chengdu Open","1st Round","Hard","Outdoor","O Connell C.","Kotov P.",2,1.67,2.2,45.98,54.02,"Kotov P.",FALSE,"O Connell C.",TRUE,TRUE,52
2024-09-19,52,"Chengdu Open","1st Round","Hard","Outdoor","Safiullin R.","Fognini F.",1,1.2,4.5,64.29,35.71,"Safiullin R.",TRUE,"Safiullin R.",TRUE,FALSE,52
2024-09-18,53,"Hangzhou Open","1st Round","Hard","Outdoor","Marozsan F.","Nardi L.",2,1.5,2.63,78.24,21.76,"Marozsan F.",TRUE,"Marozsan F.",TRUE,FALSE,53
2024-09-19,53,"Hangzhou Open","1st Round","Hard","Outdoor","Hijikata R.","Dzumhur D.",1,1.73,2.1,49.08,50.92,"Dzumhur D.",FALSE,"Hijikata R.",TRUE,TRUE,53
2024-09-19,53,"Hangzhou Open","1st Round","Hard","Outdoor","Carballes Baena R.","Moutet C.",2,2.3,1.62,59.71,40.29,"Carballes Baena R.",TRUE,"Moutet C.",FALSE,FALSE,53
2024-09-26,54,"China Open","1st Round","Hard","Outdoor","Mannarino A.","Sonego L.",1,2.5,1.53,53.72,46.28,"Mannarino A.",TRUE,"Sonego L.",FALSE,FALSE,54
2024-09-26,54,"China Open","1st Round","Hard","Outdoor","Sinner J.","Jarry N.",1,1.05,11,74.15,25.85,"Sinner J.",TRUE,"Sinner J.",TRUE,FALSE,54
2024-09-26,54,"China Open","1st Round","Hard","Outdoor","Griekspoor T.","Kecmanovic M.",1,1.8,2,62.7,37.3,"Griekspoor T.",TRUE,"Griekspoor T.",TRUE,FALSE,54
2024-09-26,54,"China Open","1st Round","Hard","Outdoor","Lehecka J.","Martinez P.",2,1.3,3.5,65.49,34.51,"Lehecka J.",TRUE,"Lehecka J.",TRUE,FALSE,54
2024-09-26,54,"China Open","1st Round","Hard","Outdoor","Cobolli F.","Bublik A.",1,1.91,1.91,55.59,44.41,"Cobolli F.",TRUE,NA,FALSE,FALSE,54
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Cerundolo F.","Mensik J.",2,2,1.8,45.48,54.52,"Mensik J.",FALSE,"Mensik J.",FALSE,FALSE,54
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Bu Y.","Shang J.",1,3.5,1.3,43.61,56.39,"Shang J.",FALSE,"Shang J.",FALSE,FALSE,54
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Musetti L.","Bergs Z.",1,1.62,2.3,64.31,35.69,"Musetti L.",TRUE,"Musetti L.",TRUE,FALSE,54
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Medvedev D.","Monfils G.",2,1.2,4.5,65.01,34.99,"Medvedev D.",TRUE,"Medvedev D.",TRUE,FALSE,54
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Bautista Agut R.","Rinderknech A.",2,1.67,2.2,57.88,42.12,"Bautista Agut R.",TRUE,"Bautista Agut R.",TRUE,FALSE,54
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Khachanov K.","Carballes Baena R.",2,1.33,3.4,67.75,32.25,"Khachanov K.",TRUE,"Khachanov K.",TRUE,FALSE,54
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Alcaraz C.","Mpetshi G.",2,1.06,10,81.33,18.67,"Alcaraz C.",TRUE,"Alcaraz C.",TRUE,FALSE,54
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Davidovich Fokina A.","Zhang Zh.",1,2.2,1.67,57.38,42.62,"Davidovich Fokina A.",TRUE,"Zhang Zh.",FALSE,FALSE,54
2024-09-25,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Navone M.","Darderi L.",2,2.3,1.62,38.03,61.97,"Darderi L.",FALSE,"Darderi L.",FALSE,FALSE,55
2024-09-25,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Berrettini M.","Van De Zandschulp B.",2,1.25,4,64.64,35.36,"Berrettini M.",TRUE,"Berrettini M.",TRUE,FALSE,55
2024-09-25,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Hurkacz H.","Giron M.",1,1.36,3.2,68.66,31.34,"Hurkacz H.",TRUE,"Hurkacz H.",TRUE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Nishioka Y.","Auger-Aliassime F.",1,3.2,1.36,42.54,57.46,"Auger-Aliassime F.",FALSE,"Auger-Aliassime F.",FALSE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Paul T.","Arnaldi M.",2,1.33,3.4,57.47,42.53,"Paul T.",TRUE,"Paul T.",TRUE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Machac T.","Popyrin A.",1,2.38,1.57,58.05,41.95,"Machac T.",TRUE,"Popyrin A.",FALSE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Michelsen A.","Tsitsipas S.",1,2.5,1.53,26.54,73.46,"Tsitsipas S.",FALSE,"Tsitsipas S.",FALSE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Nakashima B.","Tiafoe F.",2,2.1,1.73,39.66,60.34,"Tiafoe F.",FALSE,"Tiafoe F.",FALSE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","O Connell C.","Etcheverry T.",2,1.73,2.1,39.97,60.03,"Etcheverry T.",FALSE,"O Connell C.",TRUE,TRUE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Rune H.","Tabilo A.",1,1.5,2.63,56.22,43.78,"Rune H.",TRUE,"Rune H.",TRUE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Fils A.","Fritz T.",1,3.5,1.3,39.2,60.8,"Fritz T.",FALSE,"Fritz T.",FALSE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Thompson J.","Ruud C.",2,2.2,1.67,44.2,55.8,"Ruud C.",FALSE,"Ruud C.",FALSE,FALSE,55
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Muller A.","Nardi L.",1,1.53,2.5,67.03,32.97,"Muller A.",TRUE,"Muller A.",TRUE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Monfils G.","Dzumhur D.",2,1.25,4,70.78,29.22,"Monfils G.",TRUE,"Monfils G.",TRUE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Carballes Baena R.","Bautista Agut R.",1,2.75,1.44,44.53,55.47,"Bautista Agut R.",FALSE,"Bautista Agut R.",FALSE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Fognini F.","Darderi L.",1,2.1,1.73,34.38,65.62,"Darderi L.",FALSE,"Darderi L.",FALSE,FALSE,56
2024-10-02,56,"Shanghai Masters","1st Round","Hard","Outdoor","Vukic A.","Moutet C.",1,NA,NA,60.66,39.34,"Vukic A.",TRUE,NA,FALSE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Kecmanovic M.","Hijikata R.",2,1.53,2.5,54.94,45.06,"Kecmanovic M.",TRUE,"Kecmanovic M.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Munar J.","Gaston H.",2,1.44,2.75,55.44,44.56,"Munar J.",TRUE,"Munar J.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Goffin D.","Duckworth J.",2,1.44,2.75,54.18,45.82,"Goffin D.",TRUE,"Goffin D.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Berrettini M.","O Connell C.",2,1.36,3.2,66.62,33.38,"Berrettini M.",TRUE,"Berrettini M.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Mensik J.","Martinez P.",1,1.4,3,65.94,34.06,"Mensik J.",TRUE,"Mensik J.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Griekspoor T.","Diaz Acosta F.",1,1.2,4.5,63.95,36.05,"Griekspoor T.",TRUE,"Griekspoor T.",TRUE,FALSE,56
2024-10-03,56,"Shanghai Masters","1st Round","Hard","Outdoor","Bergs Z.","Zhang Zh.",2,2.1,1.73,41.84,58.16,"Zhang Zh.",FALSE,"Zhang Zh.",FALSE,FALSE,56
2024-10-04,56,"Shanghai Masters","1st Round","Hard","Outdoor","Michelsen A.","Bu Y.",2,1.57,2.38,34.24,65.76,"Bu Y.",FALSE,"Michelsen A.",TRUE,TRUE,56
2024-10-14,57,"Almaty Open","1st Round","Hard","Indoor","Coric B.","Marozsan F.",2,2.1,1.73,43.68,56.32,"Marozsan F.",FALSE,"Marozsan F.",FALSE,FALSE,57
2024-10-15,57,"Almaty Open","1st Round","Hard","Indoor","Mannarino A.","Safiullin R.",1,3,1.4,53.41,46.59,"Mannarino A.",TRUE,"Safiullin R.",FALSE,FALSE,57
2024-10-16,57,"Almaty Open","1st Round","Hard","Indoor","Vukic A.","Duckworth J.",2,1.5,2.63,63.08,36.92,"Vukic A.",TRUE,"Vukic A.",TRUE,FALSE,57
2024-10-14,58,"European Open","1st Round","Hard","Indoor","Carballes Baena R.","Koepfer D.",2,1.8,2,57.39,42.61,"Carballes Baena R.",TRUE,"Carballes Baena R.",TRUE,FALSE,58
2024-10-14,58,"European Open","1st Round","Hard","Indoor","Navone M.","Monteiro T.",1,2,1.8,62.4,37.6,"Navone M.",TRUE,"Monteiro T.",FALSE,FALSE,58
2024-10-15,58,"European Open","1st Round","Hard","Indoor","Lehecka J.","Munar J.",2,1.25,4,60.57,39.43,"Lehecka J.",TRUE,"Lehecka J.",TRUE,FALSE,58
2024-10-15,58,"European Open","1st Round","Hard","Indoor","Giron M.","Van De Zandschulp B.",2,1.91,1.91,48.46,51.54,"Van De Zandschulp B.",FALSE,NA,FALSE,FALSE,58
2024-10-15,58,"European Open","1st Round","Hard","Indoor","Seyboth Wild T.","Mpetshi G.",2,2.1,1.73,52.45,47.55,"Seyboth Wild T.",TRUE,"Mpetshi G.",FALSE,FALSE,58
2024-10-15,58,"European Open","1st Round","Hard","Indoor","Bergs Z.","Diaz Acosta F.",2,1.17,5,54.86,45.14,"Bergs Z.",TRUE,"Bergs Z.",TRUE,FALSE,58
2024-10-14,59,"Nordic Open","1st Round","Hard","Indoor","Griekspoor T.","Kotov P.",2,1.44,2.75,60.3,39.7,"Griekspoor T.",TRUE,"Griekspoor T.",TRUE,FALSE,59
