ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,GamesMatch,mu_generic_w,sigma_generic_w,mu_generic_l,sigma_generic_l,Fatigue_W,Fatigue_L,mu_winner,mu_loser,sigma_winner,sigma_loser,p_ttt_win,p_fat_win,y,pred_base,ttt_correct,pred_fat,ttt_fat_correct,p_book,pred_book,bookie_correct,p_base_fav,y_base_fav,p_fat_fav,y_fat_fav,p_book_fav,y_book_fav,theta_used,ATP_k,cfg_window,cfg_delta,cfg_transform,cfg_fat_mode,cfg_alpha_sigma
50,Winston-Salem,Winston-Salem Open at Wake Forest University,2024-08-18,ATP250,Outdoor,Hard,1st Round,3,Cazaux A.,Van De Zandschulp B.,97,73,596,739,6,1,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.94,1.94,1.99,2,1.86,1.92,20,1.267518129920343,0.5650454227844214,2.1344533157662804,0.26058283519556846,0,0,1.267518129920343,2.1344533157662804,0.5650454227844214,0.26058283519556846,0.08177148944860221,0.08177148944860221,1,Van De Zandschulp B.,FALSE,Van De Zandschulp B.,FALSE,0.5263157894736842,Cazaux A.,TRUE,0.9182285105513978,0,0.9182285105513978,0,0.5263157894736842,1,0,50,10,0.95,linear,sigma_inflate,0.12
50,Winston-Salem,Winston-Salem Open at Wake Forest University,2024-08-19,ATP250,Outdoor,Hard,1st Round,3,Goffin D.,Munar J.,90,82,635,682,7,5,4,6,6,3,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.81,2.09,1.85,2.13,1.76,2.05,31,1.442577014133145,0.3494260130086113,1.667678985694136,0.2787232009814591,0,26.308551874999992,1.442577014133145,1.667678985694136,0.3494260130086113,0.2787232009814591,0.30726637117020195,0.42622100144060904,1,Munar J.,FALSE,Munar J.,FALSE,0.5483028720626633,Goffin D.,TRUE,0.692733628829798,0,0.573778998559391,0,0.5483028720626633,1,0,50,10,0.95,linear,sigma_inflate,0.12
50,Winston-Salem,Winston-Salem Open at Wake Forest University,2024-08-20,ATP250,Outdoor,Hard,2nd Round,3,Vukic A.,Mannarino A.,94,42,604,1170,7,6,2,6,6,1,NA,NA,NA,NA,2,1,Completed,1.57,2.38,1.69,2.29,1.69,2.43,1.61,2.28,28,1.3573452994244652,0.2922801061105592,2.3208858975534254,0.24946140840166336,22.5625,19.112389156249996,1.3573452994244652,2.3208858975534254,0.2922801061105592,0.24946140840166336,0.006079466550664379,0.23930243460626255,1,Mannarino A.,FALSE,Mannarino A.,FALSE,0.6025316455696202,Vukic A.,TRUE,0.9939205334493356,0,0.7606975653937375,0,0.6025316455696202,1,0,50,10,0.95,linear,sigma_inflate,0.12
50,Winston-Salem,Winston-Salem Open at Wake Forest University,2024-08-20,ATP250,Outdoor,Hard,2nd Round,3,Rinderknech A.,O Connell C.,56,86,903,668,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.59,2.5,1.67,2.5,1.6,2.31,19,1.4700618736618052,0.2903183463525482,1.8068435566173096,0.2778428098543962,27.541899204965418,20.9,1.4700618736618052,1.8068435566173096,0.2903183463525482,0.2778428098543962,0.20099192578178599,0.4158633195788374,1,O Connell C.,FALSE,O Connell C.,FALSE,0.5684754521963824,Rinderknech A.,TRUE,0.799008074218214,0,0.5841366804211626,0,0.5684754521963824,1,0,50,10,0.95,linear,sigma_inflate,0.12
50,Winston-Salem,Winston-Salem Open at Wake Forest University,2024-08-20,ATP250,Outdoor,Hard,2nd Round,3,Goffin D.,Darderi L.,90,38,635,1291,6,2,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.79,2.12,1.8,2.2,1.72,2.08,18,1.442577014133145,0.3494260130086113,2.5289131556421154,0.4601944651134477,29.45,28.51769645156249,1.442577014133145,2.5289131556421154,0.3494260130086113,0.4601944651134477,0.03005025950815012,0.3367973699895179,1,Darderi L.,FALSE,Darderi L.,FALSE,0.5684754521963824,Goffin D.,TRUE,0.9699497404918499,0,0.6632026300104821,0,0.5684754521963824,1,0,50,10,0.95,linear,sigma_inflate,0.12
50,Winston-Salem,Winston-Salem Open at Wake Forest University,2024-08-20,ATP250,Outdoor,Hard,2nd Round,3,Coric B.,Baez S.,87,21,647,2040,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.71,2.24,1.75,2.24,1.7,2.13,19,1.8575211015457975,0.29481388220476595,2.0691211219130476,0.25703074230181633,16.245,38.369862238281236,1.8575211015457975,2.0691211219130476,0.29481388220476595,0.25703074230181633,0.29425333090282446,0.449961539647094,1,Baez S.,FALSE,Baez S.,FALSE,0.5483028720626633,Coric B.,TRUE,0.7057466690971755,0,0.550038460352906,0,0.5483028720626633,1,0,50,10,0.95,linear,sigma_inflate,0.12
50,Winston-Salem,Winston-Salem Open at Wake Forest University,2024-08-21,ATP250,Outdoor,Hard,2nd Round,3,Michelsen A.,Fucsovics M.,52,79,960,701,7,6,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.76,2.17,1.76,2.24,1.69,2.14,23,1.707118041487898,0.3521653438025038,2.1289412887829453,0.28602474827160657,33.27577215886717,21.434374999999996,1.707118041487898,2.1289412887829453,0.3521653438025038,0.28602474827160657,0.17624507655070268,0.417841439626392,1,Fucsovics M.,FALSE,Fucsovics M.,FALSE,0.5483028720626633,Michelsen A.,TRUE,0.8237549234492973,0,0.582158560373608,0,0.5483028720626633,1,0,50,10,0.95,linear,sigma_inflate,0.12
50,Winston-Salem,Winston-Salem Open at Wake Forest University,2024-08-22,ATP250,Outdoor,Hard,Quarterfinals,3,Goffin D.,Hijikata R.,90,65,635,811,6,1,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.4,3,1.44,3.03,1.49,3.03,1.42,2.83,16,1.442577014133145,0.3494260130086113,1.772075878802222,0.3171919126593877,59.923624999999994,55.93599999999999,1.442577014133145,1.772075878802222,0.3494260130086113,0.3171919126593877,0.24252357406755945,0.46513136486022144,1,Hijikata R.,FALSE,Hijikata R.,FALSE,0.6818181818181818,Goffin D.,TRUE,0.7574764259324406,0,0.5348686351397786,0,0.6818181818181818,1,0,50,10,0.95,linear,sigma_inflate,0.12
51,New York,US Open,2024-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Shang J.,Bublik A.,72,27,754,1650,6,4,3,6,5,7,6,3,6,4,3,2,Completed,1.67,2.2,1.71,2.27,1.74,2.33,1.67,2.2,50,2.0841781547524247,0.3996604624067643,2.219443544210494,0.2753723920111392,25.91198914453124,0,2.0841781547524247,2.219443544210494,0.3996604624067643,0.2753723920111392,0.390237436622608,0.4676312831346372,1,Bublik A.,FALSE,Bublik A.,FALSE,0.5684754521963824,Shang J.,TRUE,0.609762563377392,0,0.5323687168653628,0,0.5684754521963824,1,0,51,10,0.95,linear,sigma_inflate,0.12
51,New York,US Open,2024-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Baez S.,Darderi L.,23,37,1800,1291,6,4,6,7,6,0,7,6,NA,NA,3,1,Completed,1.73,2.1,1.71,2.27,1.74,2.27,1.7,2.17,42,2.0677626299493057,0.25707105521724277,2.5314251539031707,0.46027943268856936,13.966745921874995,13.231654031249997,2.0677626299493057,2.5314251539031707,0.25707105521724277,0.46027943268856936,0.18957141208564024,0.36802529850617816,1,Darderi L.,FALSE,Darderi L.,FALSE,0.5483028720626633,Baez S.,TRUE,0.8104285879143598,0,0.6319747014938218,0,0.5483028720626633,1,0,51,10,0.95,linear,sigma_inflate,0.12
51,New York,US Open,2024-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Machac T.,Fognini F.,39,71,1224,759,7,5,6,1,6,3,NA,NA,NA,NA,3,0,Completed,1.2,4.5,1.24,4.54,1.26,4.54,1.23,4.24,28,2.1533462820117815,0.38367165742288295,2.2338012822932933,0.3660095191699499,0,0,2.1533462820117815,2.2338012822932933,0.38367165742288295,0.3660095191699499,0.43970001895091065,0.43970001895091065,1,Fognini F.,FALSE,Fognini F.,FALSE,0.7894736842105263,Machac T.,TRUE,0.5602999810490894,0,0.5602999810490894,0,0.7894736842105263,1,0,51,10,0.95,linear,sigma_inflate,0.12
51,New York,US Open,2024-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Bergs Z.,Kotov P.,80,60,697,864,6,2,4,6,6,2,3,6,7,6,3,2,Completed,1.8,2,1.75,2.21,1.8,2.21,1.75,2.09,48,1.1931929247352902,0.4872269705528315,2.0453625665295374,0.3014732768187297,54.56254378306248,57.78209150781248,1.1931929247352902,2.0453625665295374,0.4872269705528315,0.3014732768187297,0.06846429674116945,0.4229866466979362,1,Kotov P.,FALSE,Kotov P.,FALSE,0.5263157894736842,Bergs Z.,TRUE,0.9315357032588305,0,0.5770133533020638,0,0.5263157894736842,1,0,51,10,0.95,linear,sigma_inflate,0.12
51,New York,US Open,2024-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Etcheverry T.,Cerundolo F.,33,29,1335,1495,6,3,4,6,6,4,1,6,6,3,3,2,Completed,1.8,2,1.74,2.23,1.8,2.23,1.75,2.06,45,2.1843118318338735,0.2574119439200948,2.3813465375162877,0.2553266456077572,46.01595617890624,49.36840862578124,2.1843118318338735,2.3813465375162877,0.2574119439200948,0.2553266456077572,0.293410633469602,0.4677937718679088,1,Cerundolo F.,FALSE,Cerundolo F.,FALSE,0.5263157894736842,Etcheverry T.,TRUE,0.7065893665303979,0,0.5322062281320912,0,0.5263157894736842,1,0,51,10,0.95,linear,sigma_inflate,0.12
51,New York,US Open,2024-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,Goffin D.,Mannarino A.,78,42,725,1170,6,7,6,3,6,2,7,6,NA,NA,3,1,Completed,1.36,3.2,1.38,3.35,1.39,3.43,1.35,3.23,43,1.5199842025588994,0.34296262041254144,2.3217642456894265,0.24938614371096343,94.39686113276083,43.81948347228905,1.5199842025588994,2.3217642456894265,0.34296262041254144,0.24938614371096343,0.02932712046394246,0.4293988618955874,1,Mannarino A.,FALSE,Mannarino A.,FALSE,0.7017543859649122,Goffin D.,TRUE,0.9706728795360575,0,0.5706011381044126,0,0.7017543859649122,1,0,51,10,0.95,linear,sigma_inflate,0.12
51,New York,US Open,2024-08-30,Grand Slam,Outdoor,Hard,3rd Round,5,Nakashima B.,Musetti L.,50,18,1105,2255,6,2,3,6,6,3,7,6,NA,NA,3,1,Completed,1.62,2.3,1.69,2.3,1.69,2.38,1.63,2.29,39,1.8179166357610927,0.2868874427548574,2.5355415943210105,0.26206366258687924,45.63265625,75.98824375,1.8179166357610927,2.5355415943210105,0.2868874427548574,0.26206366258687924,0.03238331404823009,0.412296718346009,1,Musetti L.,FALSE,Musetti L.,FALSE,0.586734693877551,Nakashima B.,TRUE,0.9676166859517699,0,0.587703281653991,0,0.586734693877551,1,0,51,10,0.95,linear,sigma_inflate,0.12
51,New York,US Open,2024-08-31,Grand Slam,Outdoor,Hard,3rd Round,5,Borges N.,Mensik J.,34,65,1325,812,6,7,6,1,3,6,7,6,6,0,3,2,Completed,1.57,2.38,1.63,2.44,1.63,2.44,1.59,2.36,48,1.3816882297649655,0.320649227878732,2.535997684864565,0.518129330448284,51.047656249999996,70.8146625,1.3816882297649655,2.535997684864565,0.320649227878732,0.518129330448284,0.02908500200066578,0.41576052405288877,1,Mensik J.,FALSE,Mensik J.,FALSE,0.6025316455696202,Borges N.,TRUE,0.9709149979993342,0,0.5842394759471112,0,0.6025316455696202,1,0,51,10,0.95,linear,sigma_inflate,0.12
51,New York,US Open,2024-09-05,Grand Slam,Outdoor,Hard,Quarterfinals,5,Sinner J.,Medvedev D.,1,5,9360,6275,6,2,1,6,6,1,6,4,NA,NA,3,1,Completed,1.36,3.2,1.36,3.44,1.4,3.52,1.34,3.28,32,3.855640681056152,0.2568671813629352,4.005193514574562,0.25825600794477477,85.42485024521287,85.1496616493867,3.855640681056152,4.005193514574562,0.2568671813629352,0.25825600794477477,0.3406905520943325,0.48542324961292593,1,Medvedev D.,FALSE,Medvedev D.,FALSE,0.7017543859649122,Sinner J.,TRUE,0.6593094479056675,0,0.5145767503870741,0,0.7017543859649122,1,0,51,10,0.95,linear,sigma_inflate,0.12
52,Chengdu,Chengdu Open,2024-09-19,ATP250,Outdoor,Hard,1st Round,3,O Connell C.,Kotov P.,75,61,720,864,6,4,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.7,2.24,1.7,2.28,1.66,2.19,22,1.869598274235629,0.2753235198524889,1.9924879413755885,0.2989057153725331,0,0,1.869598274235629,1.9924879413755885,0.2753235198524889,0.2989057153725331,0.38117427814028776,0.38117427814028776,1,Kotov P.,FALSE,Kotov P.,FALSE,0.5684754521963824,O Connell C.,TRUE,0.6188257218597122,0,0.6188257218597122,0,0.5684754521963824,1,0,52,10,0.95,linear,sigma_inflate,0.12
52,Chengdu,Chengdu Open,2024-09-19,ATP250,Outdoor,Hard,1st Round,3,Safiullin R.,Fognini F.,56,79,915,694,6,3,4,6,6,4,NA,NA,NA,NA,2,1,Completed,1.2,4.5,1.23,4.47,1.25,4.5,1.21,4.25,29,1.9115553961343537,0.264197921796357,2.1669759741785133,0.3600536677534974,0,0,1.9115553961343537,2.1669759741785133,0.264197921796357,0.3600536677534974,0.2836812376777107,0.2836812376777107,1,Fognini F.,FALSE,Fognini F.,FALSE,0.7894736842105263,Safiullin R.,TRUE,0.7163187623222893,0,0.7163187623222893,0,0.7894736842105263,1,0,52,10,0.95,linear,sigma_inflate,0.12
53,Hangzhou,Hangzhou Open,2024-09-19,ATP250,Outdoor,Hard,1st Round,3,Hijikata R.,Dzumhur D.,81,86,681,655,2,6,7,6,6,2,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.85,2.05,1.85,2.14,1.74,2.08,29,1.8436084388266896,0.3121407191329035,1.9581782466740627,1.0091437867949886,0,0,1.8436084388266896,1.9581782466740627,0.3121407191329035,1.0091437867949886,0.4568147288146588,0.4568147288146588,1,Dzumhur D.,FALSE,Dzumhur D.,FALSE,0.5483028720626633,Hijikata R.,TRUE,0.5431852711853412,0,0.5431852711853412,0,0.5483028720626633,1,0,53,10,0.95,linear,sigma_inflate,0.12
55,Tokyo,Japan Open Tennis Championships,2024-09-26,ATP500,Outdoor,Hard,1st Round,3,O Connell C.,Etcheverry T.,79,35,700,1370,6,4,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.83,2.08,1.83,2.11,1.76,2.03,23,1.9182906035747425,0.27299635201192635,2.2170889598902503,0.2556978131342369,43.21953426406249,0,1.9182906035747425,2.2170889598902503,0.27299635201192635,0.2556978131342369,0.21219344347887567,0.43056707953057477,1,Etcheverry T.,FALSE,Etcheverry T.,FALSE,0.5483028720626633,O Connell C.,TRUE,0.7878065565211243,0,0.5694329204694253,0,0.5483028720626633,1,0,55,10,0.95,linear,sigma_inflate,0.12
55,Tokyo,Japan Open Tennis Championships,2024-09-27,ATP500,Outdoor,Hard,2nd Round,3,Draper J.,Hurkacz H.,20,8,2315,4060,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.65,2.39,1.68,2.39,1.64,2.23,20,2.7602988248718567,0.30216108464636904,3.214677756428758,0.266200999101394,17.099999999999998,29.7825,2.7602988248718567,3.214677756428758,0.30216108464636904,0.266200999101394,0.1295878573803364,0.383047731099034,1,Hurkacz H.,FALSE,Hurkacz H.,FALSE,0.586734693877551,Draper J.,TRUE,0.8704121426196636,0,0.616952268900966,0,0.586734693877551,1,0,55,10,0.95,linear,sigma_inflate,0.12
55,Tokyo,Japan Open Tennis Championships,2024-09-28,ATP500,Outdoor,Hard,2nd Round,3,Michelsen A.,O Connell C.,49,79,1115,700,6,1,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.53,2.5,1.59,2.53,1.59,2.6,1.53,2.5,17,1.717513277285301,0.3504796810329189,1.9182906035747425,0.27299635201192635,22.5625,59.76312967331639,1.717513277285301,1.9182906035747425,0.3504796810329189,0.27299635201192635,0.3256557288859018,0.4690052442145407,1,O Connell C.,FALSE,O Connell C.,FALSE,0.6203473945409429,Michelsen A.,TRUE,0.6743442711140982,0,0.5309947557854593,0,0.6203473945409429,1,0,55,10,0.95,linear,sigma_inflate,0.12
56,Shanghai,Shanghai Masters,2024-10-03,Masters 1000,Outdoor,Hard,1st Round,3,Kecmanovic M.,Hijikata R.,55,78,945,718,6,2,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.53,2.5,1.55,2.58,1.58,2.6,1.53,2.46,16,1.7573247781506922,0.2429907037239938,1.8761082457825289,0.3098337927085912,22.34679347499999,0,1.7573247781506922,1.8761082457825289,0.2429907037239938,0.3098337927085912,0.3814518332801972,0.45007703312961034,1,Hijikata R.,FALSE,Hijikata R.,FALSE,0.6203473945409429,Kecmanovic M.,TRUE,0.6185481667198027,0,0.5499229668703897,0,0.6203473945409429,1,0,56,10,0.95,linear,sigma_inflate,0.12
56,Shanghai,Shanghai Masters,2024-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Machac T.,Davidovich Fokina A.,33,64,1449,825,1,6,7,6,6,4,NA,NA,NA,NA,2,1,Completed,1.57,2.38,1.64,2.39,1.64,2.58,1.56,2.38,30,2.294438848959578,0.3701640000243801,2.4222994810001603,0.26061444723038835,82.80939450757809,60.035081790624986,2.294438848959578,2.4222994810001603,0.3701640000243801,0.26061444723038835,0.3888040895773488,0.4888603442460203,1,Davidovich Fokina A.,FALSE,Davidovich Fokina A.,FALSE,0.6025316455696202,Machac T.,TRUE,0.6111959104226512,0,0.5111396557539797,0,0.6025316455696202,1,0,56,10,0.95,linear,sigma_inflate,0.12
56,Shanghai,Shanghai Masters,2024-10-07,Masters 1000,Outdoor,Hard,2nd Round,3,Safiullin R.,Bublik A.,61,27,853,1690,6,4,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.68,2.31,1.68,2.33,1.62,2.24,18,1.9950667370616944,0.2603963123546674,2.130611492842432,0.27282346109298267,46.496130248369035,0,1.9950667370616944,2.130611492842432,0.2603963123546674,0.27282346109298267,0.3596493350331972,0.4688625217620671,1,Bublik A.,FALSE,Bublik A.,FALSE,0.586734693877551,Safiullin R.,TRUE,0.6403506649668028,0,0.5311374782379329,0,0.586734693877551,1,0,56,10,0.95,linear,sigma_inflate,0.12
56,Shanghai,Shanghai Masters,2024-10-09,Masters 1000,Outdoor,Hard,4th Round,3,Fritz T.,Rune H.,7,14,4060,2935,6,1,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.53,2.5,1.6,2.52,1.6,2.54,1.55,2.41,15,2.710685267725286,0.2465041087175312,3.0360401722683927,0.2505589501222198,41.515,80.82235589075282,2.710685267725286,3.0360401722683927,0.2465041087175312,0.2505589501222198,0.17731416482274148,0.4576544265923635,1,Rune H.,FALSE,Rune H.,FALSE,0.6203473945409429,Fritz T.,TRUE,0.8226858351772586,0,0.5423455734076366,0,0.6203473945409429,1,0,56,10,0.95,linear,sigma_inflate,0.12
56,Shanghai,Shanghai Masters,2024-10-10,Masters 1000,Outdoor,Hard,Quarterfinals,3,Sinner J.,Medvedev D.,1,5,11010,5375,6,1,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.29,3.75,1.32,3.73,1.34,3.75,1.3,3.51,17,3.876417769389145,0.26078292012793225,4.0295032790209095,0.26219248868293915,110.57606795185359,88.61890788550758,3.876417769389145,4.0295032790209095,0.26078292012793225,0.26219248868293915,0.33944895776751977,0.48730955294773665,1,Medvedev D.,FALSE,Medvedev D.,FALSE,0.744047619047619,Sinner J.,TRUE,0.6605510422324803,0,0.5126904470522633,0,0.744047619047619,1,0,56,10,0.95,linear,sigma_inflate,0.12
56,Shanghai,Shanghai Masters,2024-10-13,Masters 1000,Outdoor,Hard,The Final,3,Sinner J.,Djokovic N.,1,4,11010,5560,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.4,3,1.43,3.07,1.44,3.07,1.41,2.87,22,3.876417769389145,0.26078292012793225,4.84614131594207,0.35616180846989054,87.1356222608203,91.62725152601561,3.876417769389145,4.84614131594207,0.26078292012793225,0.35616180846989054,0.014017867965540992,0.4262178908868643,1,Djokovic N.,FALSE,Djokovic N.,FALSE,0.6818181818181818,Sinner J.,TRUE,0.9859821320344591,0,0.5737821091131357,0,0.6818181818181818,1,0,56,10,0.95,linear,sigma_inflate,0.12
57,Almaty,Almaty Open,2024-10-17,ATP250,Indoor,Hard,2nd Round,3,Vukic A.,Mannarino A.,85,56,669,949,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.69,2.1,1.81,2.12,1.81,2.13,1.75,2.05,22,1.5022141161236076,0.27977051571090655,2.340067107346224,0.24443952907599775,32.24448937504296,30.685,1.5022141161236076,2.340067107346224,0.27977051571090655,0.24443952907599775,0.01205904515032639,0.3188562392062364,1,Mannarino A.,FALSE,Mannarino A.,FALSE,0.554089709762533,Vukic A.,TRUE,0.9879409548496736,0,0.6811437607937636,0,0.554089709762533,1,0,57,10,0.95,linear,sigma_inflate,0.12
58,Antwerp,European Open,2024-10-17,ATP250,Indoor,Hard,2nd Round,3,Bergs Z.,Baez S.,69,27,793,1725,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.25,4,1.27,4.2,1.29,4.2,1.25,3.87,19,1.4455688418489083,0.4379343664105867,2.0855691069255573,0.25581896682143496,35.42216042019785,0,1.4455688418489083,2.0855691069255573,0.4379343664105867,0.25581896682143496,0.10349524663416587,0.3910353286265461,1,Baez S.,FALSE,Baez S.,FALSE,0.7619047619047619,Bergs Z.,TRUE,0.8965047533658341,0,0.6089646713734539,0,0.7619047619047619,1,0,58,10,0.95,linear,sigma_inflate,0.12
58,Antwerp,European Open,2024-10-18,ATP250,Indoor,Hard,Quarterfinals,3,Lehecka J.,Tsitsipas S.,33,11,1440,3445,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.9,2,1.9,2,1.82,1.96,20,2.523861936116801,0.27075971899707185,3.0513950039653253,0.25378868514943714,45.79758766324433,59.68896273794735,2.523861936116801,3.0513950039653253,0.27075971899707185,0.25378868514943714,0.077583316095986607,0.4230392057667356,1,Tsitsipas S.,FALSE,Tsitsipas S.,FALSE,0.5263157894736842,Lehecka J.,TRUE,0.9224166839040134,0,0.5769607942332644,0,0.5263157894736842,1,0,58,10,0.95,linear,sigma_inflate,0.12
59,Stockholm,Nordic Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Kecmanovic M.,Norrie C.,55,52,965,989,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.88,2.02,1.95,2.02,1.84,1.94,20,1.7881864189888714,0.2411930516423267,2.3616155463473474,0.27050659776400504,10.178527967052437,0,1.7881864189888714,2.3616155463473474,0.2411930516423267,0.27050659776400504,0.056799137714632415,0.16969080034653647,1,Norrie C.,FALSE,Norrie C.,FALSE,0.5263157894736842,Kecmanovic M.,TRUE,0.9432008622853676,0,0.8303091996534635,0,0.5263157894736842,1,0,59,10,0.95,linear,sigma_inflate,0.12
59,Stockholm,Nordic Open,2024-10-17,ATP250,Indoor,Hard,2nd Round,3,Kecmanovic M.,Jarry N.,55,34,965,1385,6,4,4,6,7,6,NA,NA,NA,NA,2,1,Completed,1.44,2.75,1.54,2.67,1.54,2.75,1.49,2.59,33,1.7881864189888714,0.2411930516423267,2.4295918462754487,0.2626264205171712,18.05,27.9775,1.7881864189888714,2.4295918462754487,0.2411930516423267,0.2626264205171712,0.03602609154390761,0.32052561313185984,1,Jarry N.,FALSE,Jarry N.,FALSE,0.6563245823389022,Kecmanovic M.,TRUE,0.9639739084560924,0,0.6794743868681401,0,0.6563245823389022,1,0,59,10,0.95,linear,sigma_inflate,0.12
59,Stockholm,Nordic Open,2024-10-20,ATP250,Indoor,Hard,The Final,3,Paul T.,Dimitrov G.,13,10,3055,3580,6,4,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.77,2.18,1.77,2.25,1.68,2.17,19,2.762422157078373,0.25472043259458527,3.45471635974617,0.27425050750769453,52.207131249999996,62.70475,2.762422157078373,3.45471635974617,0.25472043259458527,0.27425050750769453,0.0321855319147839,0.4081960001297048,1,Dimitrov G.,FALSE,Dimitrov G.,FALSE,0.5684754521963824,Paul T.,TRUE,0.9678144680852161,0,0.5918039998702952,0,0.5684754521963824,1,0,59,10,0.95,linear,sigma_inflate,0.12
60,Basel,Swiss Indoors,2024-10-22,ATP500,Indoor,Hard,1st Round,3,Van De Zandschulp B.,Bublik A.,67,32,804,1460,3,6,6,4,4,0,NA,NA,NA,NA,1,1,Retired,1.67,2.2,1.73,2.22,1.74,2.23,1.68,2.15,23,2.0566991114000537,0.2543294373047569,2.1335934920914057,0.2727313738150503,11.871734033593745,0,2.0566991114000537,2.1335934920914057,0.2543294373047569,0.2727313738150503,0.4183181464879519,0.45460260341384856,1,Bublik A.,FALSE,Bublik A.,FALSE,0.5684754521963824,Van De Zandschulp B.,TRUE,0.581681853512048,0,0.5453973965861514,0,0.5684754521963824,1,0,60,10,0.95,linear,sigma_inflate,0.12
60,Basel,Swiss Indoors,2024-10-24,ATP500,Indoor,Hard,2nd Round,3,Shapovalov D.,Bautista Agut R.,95,45,618,1146,6,3,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.69,2.3,1.69,2.3,1.65,2.21,22,1.9142683034458647,0.294823044685131,2.0272653543838115,0.27179337711226303,15.3425,102.59262434676754,1.9142683034458647,2.0272653543838115,0.294823044685131,0.27179337711226303,0.38905004247183184,0.4878628042787498,1,Bautista Agut R.,FALSE,Bautista Agut R.,FALSE,0.586734693877551,Shapovalov D.,TRUE,0.6109499575281682,0,0.5121371957212502,0,0.586734693877551,1,0,60,10,0.95,linear,sigma_inflate,0.12
60,Basel,Swiss Indoors,2024-10-25,ATP500,Indoor,Hard,Quarterfinals,3,Fils A.,Tsitsipas S.,20,11,2090,3405,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.77,2.18,1.8,2.2,1.73,2.07,22,2.652567134413881,0.28138925360511274,3.0576134584838934,0.25374334887494465,37.869137499999994,90.94458601699216,2.652567134413881,3.0576134584838934,0.28138925360511274,0.25374334887494465,0.1425338386500659,0.4526102651965164,1,Tsitsipas S.,FALSE,Tsitsipas S.,FALSE,0.5483028720626633,Fils A.,TRUE,0.8574661613499341,0,0.5473897348034835,0,0.5483028720626633,1,0,60,10,0.95,linear,sigma_inflate,0.12
61,Vienna,Vienna Open,2024-10-23,ATP500,Indoor,Hard,2nd Round,3,Berrettini M.,Tiafoe F.,41,15,1270,2625,6,3,6,7,6,3,NA,NA,NA,NA,2,1,Completed,1.62,2.3,1.68,2.33,1.68,2.33,1.63,2.25,31,2.5318729566763345,0.34878506215836924,2.6679368083956003,0.266524499099496,47.891496594923815,63.82761585937499,2.5318729566763345,2.6679368083956003,0.34878506215836924,0.266524499099496,0.37829252355793075,0.4835362226126973,1,Tiafoe F.,FALSE,Tiafoe F.,FALSE,0.586734693877551,Berrettini M.,TRUE,0.6217074764420693,0,0.5164637773873026,0,0.586734693877551,1,0,61,10,0.95,linear,sigma_inflate,0.12
