ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,mu_generic_w,sigma_generic_w,mu_generic_l,sigma_generic_l,mu_winner,mu_loser,sigma_winner,sigma_loser,z_val,TTT_Prob_W,pred,ttt_correct,bookie_pred,bookie_correct,Book_Prob_W,ELO_Prob_W,elo_pred,elo_correct,tournament_set,ATPk,y
38,Mallorca,Mallorca Championships,2024-06-25,ATP250,Outdoor,Grass,1st Round,3,Jubb P.,Marterer M.,289,87,191,679,6,1,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.93,1.95,1.93,2.12,1.81,1.98,0,4,1.3926781743028758,0.4141216538079499,0,1.3926781743028758,4,0.4141216538079499,-0.34631847520378667,0.36455169275156407,Marterer M.,FALSE,Jubb P.,TRUE,0.5263157894736842,0.49799578573216075,Marterer M.,FALSE,ATP250,38,1
40,Bastad,Nordea Open,2024-07-16,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Safiullin R.,54,67,906,785,5,7,7,6,6,3,NA,NA,NA,NA,2,1,Completed,1.62,2.3,1.61,2.46,1.65,2.46,1.6,2.3,1.7594076310649136,0.27181660797736995,1.988086801691773,0.2664068550778759,1.7594076310649136,1.988086801691773,0.27181660797736995,0.2664068550778759,-0.6008375184989406,0.27397410612256295,Safiullin R.,FALSE,Carballes Baena R.,TRUE,0.586734693877551,0.4996709042666709,Safiullin R.,FALSE,ATP250,40,1
40,Bastad,Nordea Open,2024-07-16,ATP250,Outdoor,Clay,1st Round,3,Skatov T.,Daniel T.,223,90,265,676,6,7,6,2,7,6,NA,NA,NA,NA,2,1,Completed,1.67,2.2,1.68,2.29,1.68,2.35,1.65,2.2,-1.8374409376732368,2.832738331546981,1.4726627252039737,0.31405038898308274,-1.8374409376732368,1.4726627252039737,2.832738331546981,0.31405038898308274,-1.161401697865054,0.12273928942024341,Daniel T.,FALSE,Skatov T.,TRUE,0.5684754521963824,0.49523652202951984,Daniel T.,FALSE,ATP250,40,1
41,Gstaad,Suisse Open Gstaad,2024-07-15,ATP250,Outdoor,Clay,1st Round,3,Riedi L.,Barrere G.,134,131,473,475,7,6,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.66,2.34,1.68,2.34,1.64,2.23,1.0150356986498137,1.105914204152819,1.742305919606928,0.289564415642916,1.0150356986498137,1.742305919606928,1.105914204152819,0.289564415642916,-0.6361736253427511,0.26233163087601774,Barrere G.,FALSE,Riedi L.,TRUE,0.5684754521963824,0.49895337554781927,Barrere G.,FALSE,ATP250,41,1
41,Gstaad,Suisse Open Gstaad,2024-07-15,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Droguet T.,80,141,727,445,6,4,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.76,2.17,1.8,2.17,1.73,2.07,2.115168354537026,0.3750252761235871,2.33583279182523,1.2815139552649388,2.115168354537026,2.33583279182523,0.3750252761235871,1.2815139552649388,-0.16525940246086518,0.43436990577142676,Droguet T.,FALSE,Fognini F.,TRUE,0.5483028720626633,0.4996824383902909,Droguet T.,FALSE,ATP250,41,1
41,Gstaad,Suisse Open Gstaad,2024-07-15,ATP250,Outdoor,Clay,1st Round,3,Varillas J.P.,Thiem D.,162,133,367,473,6,3,5,7,7,6,NA,NA,NA,NA,2,1,Completed,1.57,2.38,1.62,2.43,1.66,2.5,1.58,2.34,1.3186437380564118,0.3754133075449889,1.6153351769134945,0.31441268187670646,1.3186437380564118,1.6153351769134945,0.3754133075449889,0.31441268187670646,-0.6058833817994635,0.2722960976874441,Thiem D.,FALSE,Varillas J.P.,TRUE,0.6025316455696202,0.4995730268010794,Thiem D.,FALSE,ATP250,41,1
41,Gstaad,Suisse Open Gstaad,2024-07-16,ATP250,Outdoor,Clay,1st Round,3,Heide G.,Napolitano S.,178,125,334,497,7,6,5,7,7,6,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.91,1.98,1.93,2.15,1.76,2.04,-2.5759214538859108,2.5902687279984233,0.46449222651946337,1.0436389362252008,-2.5759214538859108,0.46449222651946337,2.5902687279984233,1.0436389362252008,-1.0887352545075624,0.1381353252187188,Napolitano S.,FALSE,Heide G.,TRUE,0.5483028720626633,0.49562460467839925,Napolitano S.,FALSE,ATP250,41,1
41,Gstaad,Suisse Open Gstaad,2024-07-16,ATP250,Outdoor,Clay,1st Round,3,Van De Zandschulp B.,Stricker D.,87,175,687,340,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.63,2.41,1.67,2.5,1.59,2.31,2.1010152464476146,0.26197060363281227,2.259130258456168,0.509438477725293,2.1010152464476146,2.259130258456168,0.26197060363281227,0.509438477725293,-0.27601508937322505,0.391268238309865,Stricker D.,FALSE,Van De Zandschulp B.,TRUE,0.586734693877551,0.4997724542221905,Stricker D.,FALSE,ATP250,41,1
42,Hamburg,European Open,2024-07-15,ATP250,Outdoor,Clay,1st Round,3,Marterer M.,Kwon S.W.,108,349,587,145,6,4,6,7,7,5,NA,NA,NA,NA,2,1,Completed,1.62,2.3,1.66,2.35,1.69,2.4,1.6,2.28,1.2203519466028458,0.4067229220747929,2.215214674675183,0.5119714522839732,1.2203519466028458,2.215214674675183,0.4067229220747929,0.5119714522839732,-1.521512924743848,0.06406558519106052,Kwon S.W.,FALSE,Marterer M.,TRUE,0.586734693877551,0.4985682813585149,Kwon S.W.,FALSE,ATP250,42,1
43,Newport,Hall of Fame Championships,2024-07-15,ATP250,Outdoor,Grass,1st Round,3,Cressy M.,Albot R.,180,149,333,411,6,4,4,6,7,6,NA,NA,NA,NA,2,1,Completed,1.53,2.5,1.59,2.49,1.59,2.57,1.54,2.42,0.876522912452967,0.3940126909426947,1.1081719320400216,0.4391718185475903,0.876522912452967,1.1081719320400216,0.3940126909426947,0.4391718185475903,-0.39261536994892204,0.34730179287793045,Albot R.,FALSE,Cressy M.,TRUE,0.6203473945409429,0.49966663031233144,Albot R.,FALSE,ATP250,43,1
44,Atlanta,Atlanta Open,2024-07-23,ATP250,Outdoor,Hard,1st Round,3,Rinderknech A.,Wolf J.J.,64,120,806,519,6,3,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.7,2.27,1.73,2.27,1.67,2.17,1.30604650276545,0.29975751344271634,1.7610979801758009,0.27137792162571694,1.30604650276545,1.7610979801758009,0.29975751344271634,0.27137792162571694,-1.1253844986744441,0.130213068466399,Wolf J.J.,FALSE,Rinderknech A.,TRUE,0.5684754521963824,0.4993451286566928,Wolf J.J.,FALSE,ATP250,44,1
44,Atlanta,Atlanta Open,2024-07-24,ATP250,Outdoor,Hard,1st Round,3,Purcell M.,O Connell C.,66,93,795,653,4,6,7,5,6,2,NA,NA,NA,NA,2,1,Completed,1.62,2.3,1.66,2.35,1.67,2.35,1.62,2.25,1.391557562364527,0.3084808433599965,1.824120559495077,0.2830242894621207,1.391557562364527,1.824120559495077,0.3084808433599965,0.2830242894621207,-1.0332466909598335,0.1507442338201741,O Connell C.,FALSE,Purcell M.,TRUE,0.586734693877551,0.49937749212853416,O Connell C.,FALSE,ATP250,44,1
45,Kitzbuhel,Generali Open,2024-07-23,ATP250,Outdoor,Clay,1st Round,3,Diaz Acosta F.,Coria F.,77,73,737,747,2,6,6,3,6,0,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.68,2.3,1.74,2.3,1.69,2.14,0.9628996016879968,0.4752202868785678,1.182173214348941,0.3621461524806673,0.9628996016879968,1.182173214348941,0.4752202868785678,0.3621461524806673,-0.36699648167997195,0.35681082119704893,Coria F.,FALSE,Diaz Acosta F.,TRUE,0.5483028720626633,0.49968443994702216,Coria F.,FALSE,ATP250,45,1
46,Umag,Croatia Open,2024-07-21,ATP250,Outdoor,Clay,1st Round,3,Marozsan F.,Shevchenko A.,49,58,995,885,6,4,4,6,7,6,NA,NA,NA,NA,2,1,Completed,1.57,2.38,1.67,2.34,1.67,2.46,1.59,2.31,2.123002072077627,0.32896150840743354,2.135119726922041,0.28254358578779776,2.123002072077627,2.135119726922041,0.32896150840743354,0.28254358578779776,-0.027943827444376953,0.4888534764161468,Shevchenko A.,FALSE,Marozsan F.,TRUE,0.6025316455696202,0.49998256129287777,Shevchenko A.,FALSE,ATP250,46,1
50,Winston-Salem,Winston-Salem Open at Wake Forest University,2024-08-18,ATP250,Outdoor,Hard,1st Round,3,Vukic A.,Evans D.,94,187,604,324,2,6,6,4,6,1,NA,NA,NA,NA,2,1,Completed,1.53,2.5,1.63,2.4,1.63,2.6,1.57,2.37,1.3573452994244652,0.2922801061105592,1.487945591762442,0.28257869361635146,1.3573452994244652,1.487945591762442,0.2922801061105592,0.28257869361635146,-0.32124481543705313,0.3740124363091698,Evans D.,FALSE,Vukic A.,TRUE,0.6203473945409429,0.49981205107992854,Evans D.,FALSE,ATP250,50,1
50,Winston-Salem,Winston-Salem Open at Wake Forest University,2024-08-18,ATP250,Outdoor,Hard,1st Round,3,Cazaux A.,Van De Zandschulp B.,97,73,596,739,6,1,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.94,1.94,1.99,2,1.86,1.92,1.267518129920343,0.5650454227844214,2.1344533157662804,0.26058283519556846,1.267518129920343,2.1344533157662804,0.5650454227844214,0.26058283519556846,-1.3932540550227936,0.08177148944860221,Van De Zandschulp B.,FALSE,Cazaux A.,TRUE,0.5263157894736842,0.49875238256711313,Van De Zandschulp B.,FALSE,ATP250,50,1
50,Winston-Salem,Winston-Salem Open at Wake Forest University,2024-08-19,ATP250,Outdoor,Hard,1st Round,3,Goffin D.,Munar J.,90,82,635,682,7,5,4,6,6,3,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.81,2.09,1.85,2.13,1.76,2.05,1.442577014133145,0.3494260130086113,1.667678985694136,0.2787232009814591,1.442577014133145,1.667678985694136,0.3494260130086113,0.2787232009814591,-0.503613872291314,0.30726637117020195,Munar J.,FALSE,Goffin D.,TRUE,0.5483028720626633,0.4996760522677527,Munar J.,FALSE,ATP250,50,1
50,Winston-Salem,Winston-Salem Open at Wake Forest University,2024-08-19,ATP250,Outdoor,Hard,1st Round,3,Carreno Busta P.,Kumar O.,300,434,177,101,6,2,6,0,NA,NA,NA,NA,NA,NA,2,0,Completed,1.14,5.5,1.17,5.86,1.17,5.86,1.14,5.47,1.298847199157496,0.6473688881713472,1.460086042715032,0.8733275478729942,1.298847199157496,1.460086042715032,0.6473688881713472,0.8733275478729942,-0.14832009046324954,0.44104508040945195,Kumar O.,FALSE,Carreno Busta P.,TRUE,0.8283132530120482,0.4997679586681665,Kumar O.,FALSE,ATP250,50,1
52,Chengdu,Chengdu Open,2024-09-19,ATP250,Outdoor,Hard,1st Round,3,O Connell C.,Kotov P.,75,61,720,864,6,4,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.7,2.24,1.7,2.28,1.66,2.19,1.869598274235629,0.2753235198524889,1.9924879413755885,0.2989057153725331,1.869598274235629,1.9924879413755885,0.2753235198524889,0.2989057153725331,-0.3023981612557296,0.38117427814028776,Kotov P.,FALSE,O Connell C.,TRUE,0.5684754521963824,0.49982314756010043,Kotov P.,FALSE,ATP250,52,1
52,Chengdu,Chengdu Open,2024-09-19,ATP250,Outdoor,Hard,1st Round,3,Safiullin R.,Fognini F.,56,79,915,694,6,3,4,6,6,4,NA,NA,NA,NA,2,1,Completed,1.2,4.5,1.23,4.47,1.25,4.5,1.21,4.25,1.9115553961343537,0.264197921796357,2.1669759741785133,0.3600536677534974,1.9115553961343537,2.1669759741785133,0.264197921796357,0.3600536677534974,-0.5719402191382961,0.2836812376777107,Fognini F.,FALSE,Safiullin R.,TRUE,0.7894736842105263,0.4996324203065654,Fognini F.,FALSE,ATP250,52,1
53,Hangzhou,Hangzhou Open,2024-09-18,ATP250,Outdoor,Hard,1st Round,3,Cilic M.,Svajda Z.,777,135,28,452,5,7,6,3,6,0,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.81,2.1,1.82,2.1,1.76,2.04,0.6702523222881314,0.9201100224298208,0.8558077840474376,0.5981565140098792,0.6702523222881314,0.8558077840474376,0.9201100224298208,0.5981565140098792,-0.1690789375917367,0.4328672758829406,Svajda Z.,FALSE,Cilic M.,TRUE,0.5483028720626633,0.4997329642502825,Svajda Z.,FALSE,ATP250,53,1
53,Hangzhou,Hangzhou Open,2024-09-19,ATP250,Outdoor,Hard,1st Round,3,Hijikata R.,Dzumhur D.,81,86,681,655,2,6,7,6,6,2,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.85,2.05,1.85,2.14,1.74,2.08,1.8436084388266896,0.3121407191329035,1.9581782466740627,1.0091437867949886,1.8436084388266896,1.9581782466740627,0.3121407191329035,1.0091437867949886,-0.10846170325545747,0.4568147288146588,Dzumhur D.,FALSE,Hijikata R.,TRUE,0.5483028720626633,0.4998351207986911,Dzumhur D.,FALSE,ATP250,53,1
53,Hangzhou,Hangzhou Open,2024-09-19,ATP250,Outdoor,Hard,1st Round,3,Bu Y.,Gaston H.,124,77,484,714,7,5,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.44,2.75,1.53,2.65,1.53,2.78,1.46,2.64,-2.5161886068982966,2.5115005194405464,1.2635076192021015,0.3860302649767543,-2.5161886068982966,1.2635076192021015,2.5115005194405464,0.3860302649767543,-1.4874868410795574,0.0684431380591337,Gaston H.,FALSE,Bu Y.,TRUE,0.6563245823389022,0.494560794457036,Gaston H.,FALSE,ATP250,53,1
53,Hangzhou,Hangzhou Open,2024-09-19,ATP250,Outdoor,Hard,1st Round,3,Shevchenko A.,Trungelliti M.,58,138,870,423,6,1,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.78,2.14,1.78,2.29,1.68,2.14,2.115823005268074,0.2783503342555511,2.5948464089279337,1.1077033097335611,2.115823005268074,2.5948464089279337,0.2783503342555511,1.1077033097335611,-0.41940837559000965,0.337458851999344,Trungelliti M.,FALSE,Shevchenko A.,TRUE,0.5483028720626633,0.4993106303440241,Trungelliti M.,FALSE,ATP250,53,1
53,Hangzhou,Hangzhou Open,2024-09-19,ATP250,Outdoor,Hard,1st Round,3,Bellucci M.,Karatsev A.,108,115,529,508,6,4,6,0,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.77,2.16,1.77,2.18,1.71,2.1,1.947705990783176,0.7551380378382777,2.0269236054752966,0.2872622171112201,1.947705990783176,2.0269236054752966,0.7551380378382777,0.2872622171112201,-0.09804993510430113,0.4609463209409176,Karatsev A.,FALSE,Bellucci M.,TRUE,0.5483028720626633,0.49988599669029266,Karatsev A.,FALSE,ATP250,53,1
57,Almaty,Almaty Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Diallo G.,O Connell C.,118,72,497,762,7,6,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.94,1.94,1.94,2,1.87,1.91,0.40438676057188694,0.678280127587813,1.935187775989981,0.2679899361171047,0.40438676057188694,1.935187775989981,0.678280127587813,0.2679899361171047,-2.0989924463458443,0.01790878330435153,O Connell C.,FALSE,Diallo G.,TRUE,0.5263157894736842,0.49779701450635094,O Connell C.,FALSE,ATP250,57,1
57,Almaty,Almaty Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Virtanen O.,Fognini F.,116,76,499,721,6,3,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.38,1.58,2.57,1.64,2.6,1.54,2.44,0.9839921834878798,0.7626402335496957,2.141765436297787,0.34881049022601457,0.9839921834878798,2.141765436297787,0.7626402335496957,0.34881049022601457,-1.3805642899586719,0.08370648476275151,Fognini F.,FALSE,Virtanen O.,TRUE,0.6025316455696202,0.4983338365216743,Fognini F.,FALSE,ATP250,57,1
59,Stockholm,Nordic Open,2024-10-15,ATP250,Indoor,Hard,1st Round,3,Kecmanovic M.,Norrie C.,55,52,965,989,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.88,2.02,1.95,2.02,1.84,1.94,1.7881864189888714,0.2411930516423267,2.3616155463473474,0.27050659776400504,1.7881864189888714,2.3616155463473474,0.2411930516423267,0.27050659776400504,-1.5822247358120995,0.056799137714632415,Norrie C.,FALSE,Kecmanovic M.,TRUE,0.5263157894736842,0.4991747698989753,Norrie C.,FALSE,ATP250,59,1
63,Belgrade,Belgrade Open,2024-11-04,ATP250,Indoor,Hard,1st Round,3,Altmaier D.,Darderi L.,93,43,625,1248,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.79,2.12,1.86,2.18,1.77,2.02,1.394015121020158,0.27737041543537616,1.9219860591290168,0.37892665930437336,1.394015121020158,1.9219860591290168,0.27737041543537616,0.37892665930437336,-1.1243104871396654,0.13044066547374547,Darderi L.,FALSE,Altmaier D.,TRUE,0.5263157894736842,0.49924018932760006,Darderi L.,FALSE,ATP250,63,1
63,Belgrade,Belgrade Open,2024-11-04,ATP250,Indoor,Hard,1st Round,3,Cilic M.,Muller A.,196,68,298,790,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.44,2.75,1.54,2.63,1.54,2.78,1.47,2.65,0.5965385704250495,0.6867324582721362,1.6807990424956727,0.32851363207023226,0.5965385704250495,1.6807990424956727,0.6867324582721362,0.32851363207023226,-1.4242899454496956,0.0771812784247456,Muller A.,FALSE,Cilic M.,TRUE,0.6563245823389022,0.49843962881558646,Muller A.,FALSE,ATP250,63,1
63,Belgrade,Belgrade Open,2024-11-04,ATP250,Indoor,Hard,1st Round,3,Shapovalov D.,Fucsovics M.,78,91,718,629,6,7,7,5,6,1,NA,NA,NA,NA,2,1,Completed,1.57,2.38,1.66,2.35,1.66,2.45,1.58,2.34,1.977949530616744,0.2921827093598238,2.0871934830245458,0.2820978681118087,1.977949530616744,2.0871934830245458,0.2921827093598238,0.2820978681118087,-0.26898082400139034,0.393972219631135,Fucsovics M.,FALSE,Shapovalov D.,TRUE,0.6025316455696202,0.4998427853199849,Fucsovics M.,FALSE,ATP250,63,1
63,Belgrade,Belgrade Open,2024-11-05,ATP250,Indoor,Hard,1st Round,3,Safiullin R.,Fognini F.,60,74,898,745,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.22,4.33,1.27,4.09,1.27,4.34,1.23,3.99,1.994865855719723,0.2580833717036526,1.9957946353223723,0.3374720564005801,1.994865855719723,1.9957946353223723,0.2580833717036526,0.3374720564005801,-0.0021861541633077654,0.4991278513674866,Fognini F.,FALSE,Safiullin R.,TRUE,0.7801801801801801,0.4999986633787077,Fognini F.,FALSE,ATP250,63,1
64,Metz,Open de Moselle,2024-11-03,ATP250,Indoor,Hard,1st Round,3,Moutet C.,Nagal S.,66,83,804,697,7,5,4,0,NA,NA,NA,NA,NA,NA,2,0,Completed,1.29,3.75,1.34,3.53,1.34,3.75,1.31,3.43,1.0046511821051771,0.34167588865019205,1.225975080699882,0.5060581228344003,1.0046511821051771,1.225975080699882,0.34167588865019205,0.5060581228344003,-0.3624671653669732,0.35850147797256093,Nagal S.,FALSE,Moutet C.,TRUE,0.744047619047619,0.49968148934956635,Nagal S.,FALSE,ATP250,64,1
64,Metz,Open de Moselle,2024-11-04,ATP250,Indoor,Hard,1st Round,3,Gasquet R.,Monteiro T.,133,100,445,609,4,6,6,4,7,6,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.76,2.17,1.8,2.2,1.74,2.07,1.1398643617666735,0.309799113185035,1.509273278847754,0.34910454086203624,1.1398643617666735,1.509273278847754,0.309799113185035,0.34910454086203624,-0.7914602715833543,0.21433772535242343,Monteiro T.,FALSE,Gasquet R.,TRUE,0.5483028720626633,0.49946837803427463,Monteiro T.,FALSE,ATP250,64,1
64,Metz,Open de Moselle,2024-11-05,ATP250,Indoor,Hard,1st Round,3,Gaston H.,Droguet T.,81,174,712,338,7,6,4,6,6,3,NA,NA,NA,NA,2,1,Completed,1.8,2,1.9,1.99,1.9,2.02,1.81,1.97,1.1275761339717132,0.3738181966707737,1.583007115193824,1.0652697260138688,1.1275761339717132,1.583007115193824,0.3738181966707737,1.0652697260138688,-0.40340929276231074,0.3433235758076769,Droguet T.,FALSE,Gaston H.,TRUE,0.5263157894736842,0.49934458250774305,Droguet T.,FALSE,ATP250,64,1
64,Metz,Open de Moselle,2024-11-05,ATP250,Indoor,Hard,1st Round,3,Bonzi B.,Bautista Agut R.,124,47,473,1151,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.89,1.99,1.94,2.14,1.84,1.95,1.5822073111279458,0.3362245266588598,2.0854203347335636,0.26903516743090033,1.5822073111279458,2.0854203347335636,0.3362245266588598,0.26903516743090033,-1.1685991280442989,0.12128258986301534,Bautista Agut R.,FALSE,Bonzi B.,TRUE,0.5263157894736842,0.4992758187521636,Bautista Agut R.,FALSE,ATP250,64,1
