ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,GamesMatch,mu_generic_w,sigma_generic_w,mu_generic_l,sigma_generic_l,Fatigue_W,Fatigue_L,mu_winner,mu_loser,sigma_winner,sigma_loser,p_ttt_win,p_adj_win,y,pred_base,ttt_correct,pred_fat,ttt_fat_correct,p_book,pred_book,bookie_correct,p_base_fav,y_base_fav,p_fat_fav,y_fat_fav,p_book_fav,y_book_fav,theta_used,ATP_k
29,Rome,Internazionali BNL d'Italia,2024-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,Zhang Zh.,Mannarino A.,56,21,868,1875,6,1,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.14,5.5,1.19,5.42,1.21,5.55,1.17,5.02,16,2.083132354398275,0.2686227126160883,2.6141206570453095,0.23589109199856112,11.25,0,2.083132354398275,2.6141206570453095,0.2686227126160883,0.23589109199856112,0.0687318956453972,0.10580385590702661,1,Mannarino A.,FALSE,Mannarino A.,FALSE,0.8283132530120482,Zhang Zh.,TRUE,0.9312681043546028,0,0.8941961440929734,0,0.8283132530120482,1,-0.041955169508241706,29
29,Rome,Internazionali BNL d'Italia,2024-05-10,Masters 1000,Outdoor,Clay,2nd Round,3,Monteiro T.,Thompson J.,106,35,590,1191,6,1,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.4,3,1.41,3.19,1.41,3.22,1.39,2.99,16,1.7442562047360697,0.3630395221629135,2.218695202020549,0.24206271592230671,11.25,0,1.7442562047360697,2.218695202020549,0.3630395221629135,0.24206271592230671,0.13844848374733454,0.2048519342034476,1,Thompson J.,FALSE,Thompson J.,FALSE,0.6818181818181818,Monteiro T.,TRUE,0.8615515162526655,0,0.7951480657965524,0,0.6818181818181818,1,-0.041955169508241706,29
29,Rome,Internazionali BNL d'Italia,2024-05-14,Masters 1000,Outdoor,Clay,4th Round,3,Fritz T.,Dimitrov G.,13,10,2870,3605,6,2,6,7,6,1,NA,NA,NA,NA,2,1,Completed,1.62,2.3,1.72,2.26,1.77,2.3,1.68,2.19,28,3.08513639865732,0.2177758098983428,3.543489020541956,0.2274797745999753,10.6875,12.375,3.08513639865732,3.543489020541956,0.2177758098983428,0.2274797745999753,0.0727700736048616,0.06813505085081807,1,Dimitrov G.,FALSE,Dimitrov G.,FALSE,0.586734693877551,Fritz T.,TRUE,0.9272299263951385,0,0.9318649491491819,0,0.586734693877551,1,-0.041955169508241706,29
29,Rome,Internazionali BNL d'Italia,2024-05-14,Masters 1000,Outdoor,Clay,4th Round,3,Tsitsipas S.,De Minaur A.,8,11,3860,3435,6,1,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.36,3.2,1.36,3.47,1.36,3.5,1.33,3.31,15,3.2491168407188704,0.2189960249328876,3.264696776887085,0.2195619630082929,29.671875,31.921875,3.2491168407188704,3.264696776887085,0.2189960249328876,0.2195619630082929,0.47996539978425845,0.4564654001986274,1,De Minaur A.,FALSE,De Minaur A.,FALSE,0.7017543859649122,Tsitsipas S.,TRUE,0.5200346002157415,0,0.5435345998013725,0,0.7017543859649122,1,-0.041955169508241706,29
30,Geneva,Geneva Open,2024-05-20,ATP250,Outdoor,Clay,1st Round,3,Cobolli F.,Karatsev A.,56,82,860,705,7,5,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.5,2.63,1.57,2.55,1.57,2.63,1.53,2.47,19,2.1240920791874585,0.3468145604527474,2.253205368681274,0.2948262500649006,0,0,2.1240920791874585,2.253205368681274,0.3468145604527474,0.2948262500649006,0.3883417384842902,0.38834173848429027,1,Karatsev A.,FALSE,Karatsev A.,FALSE,0.6368038740920097,Cobolli F.,TRUE,0.6116582615157098,0,0.6116582615157098,0,0.6368038740920097,1,-0.042749091912965775,30
31,Lyon,Lyon Open,2024-05-19,ATP250,Outdoor,Clay,1st Round,3,Vukic A.,Mcdonald M.,93,74,647,735,6,2,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.65,2.31,1.68,2.31,1.64,2.25,16,1.3279252288784422,0.3060332241829358,2.1005142399943497,0.26109854341207406,0,0,1.3279252288784422,2.1005142399943497,0.3060332241829358,0.26109854341207406,0.027395620369967098,0.0273956203699671,1,Mcdonald M.,FALSE,Mcdonald M.,FALSE,0.5684754521963824,Vukic A.,TRUE,0.9726043796300329,0,0.9726043796300329,0,0.5684754521963824,1,-0.04434332078753943,31
31,Lyon,Lyon Open,2024-05-20,ATP250,Outdoor,Clay,1st Round,3,Rinderknech A.,Evans D.,73,60,739,831,6,3,4,6,7,6,NA,NA,NA,NA,2,1,Completed,1.67,2.2,1.68,2.3,1.73,2.3,1.66,2.19,32,1.2551378429606213,0.3128042896154653,1.5770366982464503,0.2784807132181048,0,0,1.2551378429606213,1.5770366982464503,0.3128042896154653,0.2784807132181048,0.22106188472542296,0.22106188472542299,1,Evans D.,FALSE,Evans D.,FALSE,0.5684754521963824,Rinderknech A.,TRUE,0.778938115274577,0,0.778938115274577,0,0.5684754521963824,1,-0.04434332078753943,31
31,Lyon,Lyon Open,2024-05-22,ATP250,Outdoor,Clay,2nd Round,3,Mpetshi G.,Nishioka Y.,117,72,541,741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Retired,1.73,2.1,1.83,2.09,1.84,2.15,1.75,2.06,0,1.5969467631243253,0.8825230273306667,2.047712766442892,0.27366075464203776,14.25,9.75,1.5969467631243253,2.047712766442892,0.8825230273306667,0.27366075464203776,0.31282694537920785,0.35723368798155014,1,Nishioka Y.,FALSE,Nishioka Y.,FALSE,0.5483028720626633,Mpetshi G.,TRUE,0.6871730546207921,0,0.6427663120184499,0,0.5483028720626633,1,-0.04434332078753943,31
31,Lyon,Lyon Open,2024-05-24,ATP250,Outdoor,Clay,Semifinals,3,Etcheverry T.,Darderi L.,29,47,1410,1002,6,2,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.71,2.27,1.71,2.27,1.67,2.19,18,2.251386124674717,0.2330914629414204,2.699825906799581,0.39613859792081474,21.1875,22.921875,2.251386124674717,2.699825906799581,0.2330914629414204,0.39613859792081474,0.16461668626183248,0.154311347917355,1,Darderi L.,FALSE,Darderi L.,FALSE,0.5684754521963824,Etcheverry T.,TRUE,0.8353833137381675,0,0.845688652082645,0,0.5684754521963824,1,-0.04434332078753943,31
32,Paris,French Open,2024-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Altmaier D.,Djere L.,83,52,702,960,7,5,6,4,6,7,5,7,7,6,3,2,Completed,1.53,2.5,1.61,2.49,1.61,2.55,1.56,2.44,60,1.599607710613308,0.2629101332685673,2.1737975815486688,0.25493199489384677,0,0,1.599607710613308,2.1737975815486688,0.2629101332685673,0.25493199489384677,0.05845086662969236,0.05845086662969235,1,Djere L.,FALSE,Djere L.,FALSE,0.6203473945409429,Altmaier D.,TRUE,0.9415491333703077,0,0.9415491333703077,0,0.6203473945409429,1,-0.043904647978479476,32
32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Shevchenko A.,Karatsev A.,59,82,855,705,6,4,4,6,1,6,6,1,6,4,3,2,Completed,1.57,2.38,1.62,2.47,1.63,2.5,1.58,2.41,44,2.1438251301750215,0.25666326708969955,2.1969323128656657,0.29151191368287277,0,0,2.1438251301750215,2.1969323128656657,0.25666326708969955,0.29151191368287277,0.4456209548784322,0.4456209548784322,1,Karatsev A.,FALSE,Karatsev A.,FALSE,0.6025316455696202,Shevchenko A.,TRUE,0.5543790451215678,0,0.5543790451215678,0,0.6025316455696202,1,-0.043904647978479476,32
32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Squire H.,Purcell M.,221,94,280,647,6,2,6,2,3,6,4,6,7,6,3,2,Completed,1.44,2.75,1.51,2.75,1.56,2.78,1.48,2.68,48,0,4,1.4840548939797924,0.30406115604460754,0,0,0,1.4840548939797924,4,0.30406115604460754,0.3557112036014738,0.3557112036014738,1,Purcell M.,FALSE,Purcell M.,FALSE,0.6563245823389022,Squire H.,TRUE,0.6442887963985262,0,0.6442887963985262,0,0.6563245823389022,1,-0.043904647978479476,32
32,Paris,French Open,2024-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Kecmanovic M.,Monteiro T.,57,86,880,685,6,2,6,1,4,6,7,5,NA,NA,3,1,Completed,1.8,2,1.88,2.03,1.89,2.03,1.84,1.97,37,1.9165203816869405,0.233331184548542,1.94441438759171,0.334542939262523,0,0,1.9165203816869405,1.94441438759171,0.233331184548542,0.334542939262523,0.4727381757630042,0.47273817576300425,1,Monteiro T.,FALSE,Monteiro T.,FALSE,0.5263157894736842,Kecmanovic M.,TRUE,0.5272618242369957,0,0.5272618242369957,0,0.5263157894736842,1,-0.043904647978479476,32
32,Paris,French Open,2024-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Munar J.,Bautista Agut R.,64,81,810,715,6,1,4,6,6,4,6,1,NA,NA,3,1,Completed,1.67,2.2,1.69,2.3,1.8,2.3,1.69,2.2,34,1.6525801319724136,0.2649202335654046,2.0606175514936,0.2636076349188577,0,0,1.6525801319724136,2.0606175514936,0.2649202335654046,0.2636076349188577,0.13745903461226242,0.13745903461226242,1,Bautista Agut R.,FALSE,Bautista Agut R.,FALSE,0.5684754521963824,Munar J.,TRUE,0.8625409653877376,0,0.8625409653877376,0,0.5684754521963824,1,-0.043904647978479476,32
32,Paris,French Open,2024-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Zeppieri G.,Mannarino A.,148,22,420,1865,4,6,6,2,6,1,6,2,NA,NA,3,1,Completed,1.22,4.33,1.23,4.71,1.27,4.71,1.23,4.28,33,0.8102066535290552,0.6855708470357772,2.5456916058569554,0.2331325463721279,0,0,0.8102066535290552,2.5456916058569554,0.6855708470357772,0.2331325463721279,0.00827258364516555,0.008272583645165553,1,Mannarino A.,FALSE,Mannarino A.,FALSE,0.7801801801801801,Zeppieri G.,TRUE,0.9917274163548344,0,0.9917274163548344,0,0.7801801801801801,1,-0.043904647978479476,32
32,Paris,French Open,2024-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Shapovalov D.,Tiafoe F.,118,26,540,1630,6,7,6,4,6,2,6,4,NA,NA,3,1,Completed,1.53,2.5,1.55,2.63,1.57,2.63,1.54,2.49,41,2.0502740704112647,0.2911200527663284,2.5336038573354154,0.2333677983902083,12.234375,21.515625,2.0502740704112647,2.5336038573354154,0.2911200527663284,0.2333677983902083,0.09758998454765244,0.06712065060001378,1,Tiafoe F.,FALSE,Tiafoe F.,FALSE,0.6203473945409429,Shapovalov D.,TRUE,0.9024100154523476,0,0.9328793493999862,0,0.6203473945409429,1,-0.043904647978479476,32
32,Paris,French Open,2024-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Bergs Z.,Marterer M.,104,101,611,622,3,6,6,3,6,1,6,3,NA,NA,3,1,Completed,1.4,3,1.45,2.98,1.45,3.11,1.41,2.92,34,0.8474935798373133,0.5914056333089769,1.4257767303160922,0.4282688125765259,0,0,0.8474935798373133,1.4257767303160922,0.5914056333089769,0.4282688125765259,0.21419067908172776,0.21419067908172779,1,Marterer M.,FALSE,Marterer M.,FALSE,0.6818181818181818,Bergs Z.,TRUE,0.7858093209182723,0,0.7858093209182722,0,0.6818181818181818,1,-0.043904647978479476,32
32,Paris,French Open,2024-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Moutet C.,Shevchenko A.,79,59,720,855,6,4,6,2,0,6,6,3,NA,NA,3,1,Completed,1.44,2.75,1.5,2.81,1.5,2.85,1.45,2.76,33,1.4022945367772373,0.33622667174987203,2.1438251301750215,0.25666326708969955,0,18.5625,1.4022945367772373,2.1438251301750215,0.33622667174987203,0.25666326708969955,0.03979672059943951,0.01801554419249179,1,Shevchenko A.,FALSE,Shevchenko A.,FALSE,0.6563245823389022,Moutet C.,TRUE,0.9602032794005605,0,0.9819844558075083,0,0.6563245823389022,1,-0.043904647978479476,32
32,Paris,French Open,2024-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Machac T.,Navone M.,34,31,1185,1339,6,2,6,1,3,6,1,6,6,1,3,2,Completed,1.67,2.2,1.73,2.24,1.73,2.31,1.67,2.22,38,2.686765851337635,0.32443567869044637,2.7145606419376853,0.44342182896224064,18,19.125,2.686765851337635,2.7145606419376853,0.32443567869044637,0.44342182896224064,0.4798270193987176,0.4675137096846201,1,Navone M.,FALSE,Navone M.,FALSE,0.5684754521963824,Machac T.,TRUE,0.5201729806012825,0,0.53248629031538,0,0.5684754521963824,1,-0.043904647978479476,32
32,Paris,French Open,2024-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Musetti L.,Monfils G.,30,37,1370,1155,7,5,6,1,6,4,NA,NA,NA,NA,3,0,Completed,1.44,2.75,1.44,3.01,1.52,3.01,1.45,2.77,29,2.3074882773022094,0.23306126028442625,2.5767367314258607,0.2766744269924424,12.65625,15.1875,2.3074882773022094,2.5767367314258607,0.23306126028442625,0.2766744269924424,0.2283520072462137,0.20936226731037016,1,Monfils G.,FALSE,Monfils G.,FALSE,0.6563245823389022,Musetti L.,TRUE,0.7716479927537863,0,0.7906377326896299,0,0.6563245823389022,1,-0.043904647978479476,32
32,Paris,French Open,2024-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Moutet C.,Ofner S.,79,45,720,1038,3,6,6,4,6,4,6,1,NA,NA,3,1,Completed,1.36,3.2,1.38,3.35,1.39,3.35,1.35,3.21,36,1.4022945367772373,0.33622667174987203,1.9050083073441144,0.27917125371182483,24.75,39.75,1.4022945367772373,1.9050083073441144,0.33622667174987203,0.27917125371182483,0.12500467253438238,0.06885339834577253,1,Ofner S.,FALSE,Ofner S.,FALSE,0.7017543859649122,Moutet C.,TRUE,0.8749953274656176,0,0.9311466016542275,0,0.7017543859649122,1,-0.043904647978479476,32
32,Paris,French Open,2024-06-05,Grand Slam,Outdoor,Clay,Quarterfinals,5,Ruud C.,Djokovic N.,7,1,4425,9960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Walkover,1.8,2,1.74,2.18,1.82,2.2,1.76,2.09,0,3.0850682335989097,0.2089805235039276,4.422512984211662,0.2782854191663412,22.5,27.5625,3.0850682335989097,4.422512984211662,0.2089805235039276,0.2782854191663412,6.0757979931202644e-5,4.86495840696503e-5,1,Djokovic N.,FALSE,Djokovic N.,FALSE,0.5263157894736842,Ruud C.,TRUE,0.9999392420200688,0,0.9999513504159303,0,0.5263157894736842,1,-0.043904647978479476,32
33,Stuttgart,Stuttgart Open,2024-06-10,ATP250,Outdoor,Grass,1st Round,3,Koepfer D.,Zhang Zh.,65,44,801,1066,4,6,7,6,7,6,NA,NA,NA,NA,2,1,Completed,1.8,2,1.79,2.08,1.81,2.12,1.76,2.02,36,2.095909255749398,0.3306918206862728,2.2341564307825013,0.2512031627941188,0,0,2.095909255749398,2.2341564307825013,0.3306918206862728,0.2512031627941188,0.3696054222709123,0.3696054222709123,1,Zhang Zh.,FALSE,Zhang Zh.,FALSE,0.5263157894736842,Koepfer D.,TRUE,0.6303945777290877,0,0.6303945777290877,0,0.5263157894736842,1,-0.04294670280759131,33
33,Stuttgart,Stuttgart Open,2024-06-10,ATP250,Outdoor,Grass,1st Round,3,Medjedovic H.,Marozsan F.,131,42,497,1122,6,7,6,1,6,4,NA,NA,NA,NA,2,1,Completed,1.57,2.38,1.65,2.31,1.68,2.38,1.61,2.28,30,2.1204009295579302,0.42587453991585744,2.5269703651520694,0.28941303762026765,0,0,2.1204009295579302,2.5269703651520694,0.42587453991585744,0.28941303762026765,0.21488126405253372,0.21488126405253372,1,Marozsan F.,FALSE,Marozsan F.,FALSE,0.6025316455696202,Medjedovic H.,TRUE,0.7851187359474663,0,0.7851187359474663,0,0.6025316455696202,1,-0.04294670280759131,33
33,Stuttgart,Stuttgart Open,2024-06-11,ATP250,Outdoor,Grass,1st Round,3,Musetti L.,Mpetshi G.,30,66,1290,786,7,6,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.78,2.09,1.78,2.22,1.72,2.1,26,2.3530465069709003,0.23068769313230045,2.5779869831243567,0.5756924455196836,0,0,2.3530465069709003,2.5779869831243567,0.23068769313230045,0.5756924455196836,0.3584164902261402,0.35841649022614025,1,Mpetshi G.,FALSE,Mpetshi G.,FALSE,0.5684754521963824,Musetti L.,TRUE,0.6415835097738598,0,0.6415835097738598,0,0.5684754521963824,1,-0.04294670280759131,33
33,Stuttgart,Stuttgart Open,2024-06-11,ATP250,Outdoor,Grass,1st Round,3,Duckworth J.,Herbert P.H.,101,139,611,448,6,4,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.82,2.05,1.83,2.1,1.79,2,23,1.4653406134235392,0.4951424660358128,2.613043414322181,0.9156313497301802,0,0,1.4653406134235392,2.613043414322181,0.4951424660358128,0.9156313497301802,0.13510728813750061,0.13510728813750061,1,Herbert P.H.,FALSE,Herbert P.H.,FALSE,0.5263157894736842,Duckworth J.,TRUE,0.8648927118624994,0,0.8648927118624994,0,0.5263157894736842,1,-0.04294670280759131,33
33,Stuttgart,Stuttgart Open,2024-06-11,ATP250,Outdoor,Grass,1st Round,3,Nakashima B.,Eubanks C.,70,45,750,1017,7,6,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.38,1.62,2.38,1.69,2.42,1.57,2.34,23,1.6941698526325366,0.2925056066359519,1.868406920494696,0.27486271499474024,0,0,1.6941698526325366,1.868406920494696,0.2925056066359519,0.27486271499474024,0.3321112476519975,0.33211124765199745,1,Eubanks C.,FALSE,Eubanks C.,FALSE,0.6025316455696202,Nakashima B.,TRUE,0.6678887523480025,0,0.6678887523480026,0,0.6025316455696202,1,-0.04294670280759131,33
34,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-11,ATP250,Outdoor,Grass,1st Round,3,Brouwer G.,Mensik J.,232,79,259,708,6,1,3,6,6,3,NA,NA,NA,NA,2,1,Completed,1.67,2.2,1.68,2.25,1.72,2.29,1.65,2.19,25,1.650582490582699,0.48269876164313624,2.9338989828994233,0.4543083377185526,0,0,1.650582490582699,2.9338989828994233,0.48269876164313624,0.4543083377185526,0.026433500438492314,0.026433500438492314,1,Mensik J.,FALSE,Mensik J.,FALSE,0.5684754521963824,Brouwer G.,TRUE,0.9735664995615076,0,0.9735664995615076,0,0.5684754521963824,1,-0.044177301054402485,34
34,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-11,ATP250,Outdoor,Grass,1st Round,3,Vukic A.,Purcell M.,87,100,674,612,6,3,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.65,2.32,1.7,2.34,1.63,2.23,22,1.3522704017715677,0.2957375744125456,1.4302934200221675,0.3042758009888982,0,0,1.3522704017715677,1.4302934200221675,0.2957375744125456,0.3042758009888982,0.42705407135585577,0.4270540713558557,1,Purcell M.,FALSE,Purcell M.,FALSE,0.586734693877551,Vukic A.,TRUE,0.5729459286441443,0,0.5729459286441443,0,0.586734693877551,1,-0.044177301054402485,34
34,'s-Hertogenbosch,Rosmalen Grass Court Championships,2024-06-15,ATP250,Outdoor,Grass,Semifinals,3,Korda S.,Griekspoor T.,26,23,1620,1690,6,2,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.68,2.33,1.68,2.33,1.64,2.23,18,2.7682513471286776,0.24325213537267176,2.797913624445463,0.228522526496622,27,33.28125,2.7682513471286776,2.797913624445463,0.24325213537267176,0.228522526496622,0.4645911389634496,0.3966695223590166,1,Griekspoor T.,FALSE,Griekspoor T.,FALSE,0.5684754521963824,Korda S.,TRUE,0.5354088610365504,0,0.6033304776409834,0,0.5684754521963824,1,-0.044177301054402485,34
35,Halle,Halle Open,2024-06-18,ATP500,Outdoor,Grass,1st Round,3,Duckworth J.,Fonseca J.,88,217,665,283,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.44,2.75,1.46,2.92,1.48,2.92,1.44,2.74,20,1.7689156019934138,0.4469486475137349,1.8006184998481896,0.5605055599565955,0,0,1.7689156019934138,1.8006184998481896,0.4469486475137349,0.5605055599565955,0.48236336674218633,0.4823633667421863,1,Fonseca J.,FALSE,Fonseca J.,FALSE,0.6563245823389022,Duckworth J.,TRUE,0.5176366332578137,0,0.5176366332578137,0,0.6563245823389022,1,-0.04463226886985085,35
35,Halle,Halle Open,2024-06-19,ATP500,Outdoor,Grass,1st Round,3,Struff J.L.,Darderi L.,41,34,1080,1231,6,7,7,5,7,6,NA,NA,NA,NA,2,1,Completed,1.17,5,1.21,5.04,1.22,5.05,1.18,4.69,38,2.704464137013206,0.2446855944058204,2.7102117416749247,0.35474247490665634,0,0,2.704464137013206,2.7102117416749247,0.2446855944058204,0.35474247490665634,0.4946793754036884,0.49467937540368845,1,Darderi L.,FALSE,Darderi L.,FALSE,0.8103727714748785,Struff J.L.,TRUE,0.5053206245963116,0,0.5053206245963116,0,0.8103727714748785,1,-0.04463226886985085,35
36,Queens Club,Queen's Club Championships,2024-06-17,ATP500,Outdoor,Grass,1st Round,3,Raonic M.,Norrie C.,186,39,335,1150,6,7,6,3,7,6,NA,NA,NA,NA,2,1,Completed,1.57,2.38,1.63,2.42,1.67,2.45,1.61,2.29,35,2.509581210581293,0.4897059783964097,2.5373600386605535,0.2366522275343595,8.4375,0,2.509581210581293,2.5373600386605535,0.4897059783964097,0.2366522275343595,0.47963313384190126,0.5732928333659234,1,Norrie C.,FALSE,Raonic M.,TRUE,0.6025316455696202,Raonic M.,TRUE,0.5203668661580987,0,0.5732928333659234,1,0.6025316455696202,1,-0.04465910768735533,36
36,Queens Club,Queen's Club Championships,2024-06-18,ATP500,Outdoor,Grass,1st Round,3,Korda S.,Khachanov K.,23,22,1775,1780,7,5,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.72,2.23,1.73,2.25,1.68,2.15,25,2.8310301988099416,0.2370784951004347,3.0452948572344556,0.23114605998728271,17.71875,0,2.8310301988099416,3.0452948572344556,0.2370784951004347,0.23114605998728271,0.25878115410661373,0.43511553837155986,1,Khachanov K.,FALSE,Khachanov K.,FALSE,0.5684754521963824,Korda S.,TRUE,0.7412188458933863,0,0.5648844616284401,0,0.5684754521963824,1,-0.04465910768735533,36
37,Eastbourne,Eastbourne International,2024-06-24,ATP250,Outdoor,Grass,1st Round,3,Purcell M.,Djere L.,94,52,627,936,6,1,4,6,6,3,NA,NA,NA,NA,2,1,Completed,1.53,2.5,1.59,2.5,1.59,2.75,1.54,2.45,26,1.3683819774448682,0.29961879804687086,2.1437223359650375,0.25474454045602146,0,0,1.3683819774448682,2.1437223359650375,0.29961879804687086,0.25474454045602146,0.024333902594130225,0.024333902594130225,1,Djere L.,FALSE,Djere L.,FALSE,0.6203473945409429,Purcell M.,TRUE,0.9756660974058697,0,0.9756660974058697,0,0.6203473945409429,1,-0.04241191538692419,37
37,Eastbourne,Eastbourne International,2024-06-24,ATP250,Outdoor,Grass,1st Round,3,Shang J.,Etcheverry T.,104,31,595,1290,7,5,3,6,7,6,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.65,2.36,1.74,2.36,1.69,2.15,34,1.8283137694120848,0.3613680399723896,2.3196137978652343,0.22304809008639068,0,0,1.8283137694120848,2.3196137978652343,0.3613680399723896,0.22304809008639068,0.12365216099566163,0.12365216099566165,1,Etcheverry T.,FALSE,Etcheverry T.,FALSE,0.5483028720626633,Shang J.,TRUE,0.8763478390043383,0,0.8763478390043383,0,0.5483028720626633,1,-0.04241191538692419,37
37,Eastbourne,Eastbourne International,2024-06-24,ATP250,Outdoor,Grass,1st Round,3,Giron M.,Cerundolo F.,46,27,1005,1565,7,6,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.76,2.17,1.76,2.25,1.7,2.13,26,2.1179872588508046,0.22525998523142896,2.483798200199996,0.21535305199680987,9.703125,0,2.1179872588508046,2.483798200199996,0.22525998523142896,0.21535305199680987,0.12023189286265785,0.17097854946311655,1,Cerundolo F.,FALSE,Cerundolo F.,FALSE,0.5483028720626633,Giron M.,TRUE,0.8797681071373421,0,0.8290214505368835,0,0.5483028720626633,1,-0.04241191538692419,37
37,Eastbourne,Eastbourne International,2024-06-26,ATP250,Outdoor,Grass,2nd Round,3,Kecmanovic M.,Baez S.,53,18,920,2030,6,3,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.44,2.75,1.56,2.6,1.56,3,1.45,2.7,17,1.939063288362313,0.22976373493160376,2.403410250584299,0.2177168724518654,15.75,0,1.939063288362313,2.403410250584299,0.22976373493160376,0.2177168724518654,0.07118988877524739,0.13004444442673824,1,Baez S.,FALSE,Baez S.,FALSE,0.6563245823389022,Kecmanovic M.,TRUE,0.9288101112247527,0,0.8699555555732618,0,0.6563245823389022,1,-0.04241191538692419,37
37,Eastbourne,Eastbourne International,2024-06-27,ATP250,Outdoor,Grass,Quarterfinals,3,Vukic A.,Nishioka Y.,81,102,714,603,6,3,3,6,7,6,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.87,2.04,1.89,2.1,1.78,2,31,1.4865278370685686,0.2835957341386643,1.9954110691440508,0.2700867903345415,22.59375,33.9375,1.4865278370685686,1.9954110691440508,0.2835957341386643,0.2700867903345415,0.09690322523987849,0.06219735335437509,1,Nishioka Y.,FALSE,Nishioka Y.,FALSE,0.5483028720626633,Vukic A.,TRUE,0.9030967747601215,0,0.937802646645625,0,0.5483028720626633,1,-0.04241191538692419,37
37,Eastbourne,Eastbourne International,2024-06-28,ATP250,Outdoor,Grass,Semifinals,3,Purcell M.,Harris B.,94,139,627,456,6,4,4,6,6,4,NA,NA,NA,NA,2,1,Completed,1.67,2.2,1.76,2.19,1.78,2.3,1.66,2.18,30,1.3683819774448682,0.29961879804687086,2.5230985699907764,0.8596246553361022,27.75,39.5625,1.3683819774448682,2.5230985699907764,0.29961879804687086,0.8596246553361022,0.10232043104424857,0.0646039445818869,1,Harris B.,FALSE,Harris B.,FALSE,0.5684754521963824,Purcell M.,TRUE,0.8976795689557514,0,0.9353960554181131,0,0.5684754521963824,1,-0.04241191538692419,37
38,Mallorca,Mallorca Championships,2024-06-25,ATP250,Outdoor,Grass,1st Round,3,Jubb P.,Marterer M.,289,87,191,679,6,1,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.93,1.95,1.93,2.12,1.81,1.98,15,0,4,1.466779250074545,0.40399920734579464,0,0,0,1.466779250074545,4,0.40399920734579464,0.35761591429266343,0.35761591429266343,1,Marterer M.,FALSE,Marterer M.,FALSE,0.5263157894736842,Jubb P.,TRUE,0.6423840857073366,0,0.6423840857073366,0,0.5263157894736842,1,-0.04104447774380769,38
38,Mallorca,Mallorca Championships,2024-06-25,ATP250,Outdoor,Grass,2nd Round,3,Michelsen A.,Mannarino A.,62,22,844,1765,7,6,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.38,1.7,2.3,1.7,2.4,1.62,2.26,23,1.8415185148098656,0.3203064530358562,2.467650376553367,0.227724264498481,12.375,0,1.8415185148098656,2.467650376553367,0.3203064530358562,0.227724264498481,0.05555966778601913,0.08905652558484382,1,Mannarino A.,FALSE,Mannarino A.,FALSE,0.6025316455696202,Michelsen A.,TRUE,0.9444403322139808,0,0.9109434744151562,0,0.6025316455696202,1,-0.04104447774380769,38
