player,mu_generic,sigma_generic,ATP,mov_w_scale,mov_w_cap
Svrcina D.,1.7288215946592307,0.6352980625998355,20,0.35,3
Fucsovics M.,3.0422537156953036,0.22405191681413697,20,0.35,3
Molcan A.,2.306038711639716,0.27841060377181176,20,0.35,3
Hijikata R.,2.631444909916114,0.2408610098265196,20,0.35,3
Auger-Aliassime F.,2.99558157613367,0.2048772960152544,20,0.35,3
Tsitsipas S.,4.2943817280014205,0.18628187859644837,20,0.35,3
Harris L.,1.9856837895909478,0.32380155859411913,20,0.35,3
Rublev A.,4.468884318337393,0.16696231833744585,20,0.35,3
Chardy J.,0.48061514482315254,0.7157297179212639,20,0.35,3
Evans D.,2.6446740245296083,0.21786753871122627,20,0.35,3
Dimitrov G.,4.52914491617109,0.185592079627582,20,0.35,3
Schwartzman D.,1.7322860080281737,0.23871373151051836,20,0.35,3
Jarry N.,3.71080809698293,0.1975166957671134,20,0.35,3
Carreno Busta P.,1.3108153488506435,0.7180832403654065,20,0.35,3
Fritz T.,4.3703995670987394,0.18855885914068451,20,0.35,3
Rune H.,3.8246921338844206,0.1799231545032617,20,0.35,3
Murray A.,2.7381460098201904,0.23504611359482472,20,0.35,3
Zverev A.,4.3525881943040545,0.16969844592665254,20,0.35,3
De Minaur A.,4.087572163211835,0.17299644741845438,20,0.35,3
Ruud C.,3.8207177977798468,0.18739095463126063,20,0.35,3
Ruusuvuori E.,3.326041715848516,0.20019664873020943,20,0.35,3
Humbert U.,3.8246321802767165,0.18588017404403517,20,0.35,3
Kudla D.,1.3990187412139818,0.45573288723639704,20,0.35,3
Mannarino A.,3.3106410573171066,0.1823391920746057,20,0.35,3
Holt B.,-3.2907101682751763,2.0714835737971766,20,0.35,3
Couacaud E.,1.140767421902786,0.7373438323518353,20,0.35,3
Cressy M.,1.6034252927971622,0.2932028894627595,20,0.35,3
Zapata Miralles B.,1.6625432384049879,0.22681840185623175,20,0.35,3
Lajovic D.,2.964424069951147,0.19616162056971748,20,0.35,3
Cerundolo J.M.,1.5989044961739263,0.3381464143474154,20,0.35,3
Darderi L.,3.378893492137455,0.3819726570973133,20,0.35,3
Coria F.,2.449589031468681,0.2496529794186267,20,0.35,3
Barrios M.,1.7221055285249103,0.4127584892678935,20,0.35,3
Garin C.,2.410794755568947,0.2583190185454387,20,0.35,3
Delbonis F.,3.1556061567068125,0.9254701939082801,20,0.35,3
Pella G.,1.8177485704523715,0.3017508194753373,20,0.35,3
Sousa J.,0.07225619930377858,0.5887587008367399,20,0.35,3
Dellien H.,1.103788570141328,0.3278948189625665,20,0.35,3
Baez S.,3.2744290540798846,0.17436361837388623,20,0.35,3
Ramos-Vinolas A.,1.8629734798609932,0.234720169401981,20,0.35,3
Sock J.,1.8177931368365638,0.604478782542514,20,0.35,3
Thompson J.,2.8941799429659625,0.1941737068190737,20,0.35,3
Albot R.,1.6875113026978485,0.31860124774075227,20,0.35,3
Wu Y.,2.417112588421897,0.275024377931219,20,0.35,3
Isner J.,2.405921187864878,0.3222963769275534,20,0.35,3
Gomez E.,1.1654555481590119,0.5906597463621617,20,0.35,3
Altmaier D.,2.1157545944337097,0.22133952230932108,20,0.35,3
Otte O.,1.9713383765824546,0.3344105983614758,20,0.35,3
Fils A.,3.1571917308116246,0.20590673262963624,20,0.35,3
Basilashvili N.,0.30168527965488773,0.6759872283167956,20,0.35,3
Rinderknech A.,1.996940317416469,0.24168247345777755,20,0.35,3
Coric B.,2.7305359064474635,0.21957006690227684,20,0.35,3
Cachin P.,1.8053454985090167,0.23034365565258783,20,0.35,3
Munar J.,2.310088444432737,0.21476691023898445,20,0.35,3
Ugo Carabelli C.,1.9467458593017806,0.6572747488564882,20,0.35,3
Diaz Acosta F.,2.9537577823140597,0.30277646643679984,20,0.35,3
Varillas J. P.,2.216575374386384,0.45565232377172343,20,0.35,3
Thiem D.,2.3975993612761912,0.23416726791534728,20,0.35,3
Alcaraz C.,5.4756805254862,0.19581080344925034,20,0.35,3
Musetti L.,3.0336869319829822,0.18765583863364488,20,0.35,3
Borges N.,1.9966736158106348,0.2482034469945391,20,0.35,3
Vukic A.,1.6981735828869964,0.2713038493491095,20,0.35,3
Pecotic M.,2.415452991272901,0.8935337289932028,20,0.35,3
Wawrinka S.,3.0883764707174786,0.21802991078906567,20,0.35,3
Brouwer G.,2.4944729678467996,0.35406203278743004,20,0.35,3
O Connell C.,2.6211073611255773,0.20759461990567638,20,0.35,3
Broady L.,2.163014428299718,0.3779122674227039,20,0.35,3
Muller A.,2.012630039041962,0.2803869299827386,20,0.35,3
Bublik A.,3.1218064788778666,0.18496557203431638,20,0.35,3
Ritschard A.,1.8418889982146278,0.6775130760347372,20,0.35,3
Riedi L.,1.710435477227059,0.7390570451230094,20,0.35,3
Monteiro T.,1.8221490293469453,0.3083747492361893,20,0.35,3
Galan D.E.,1.207808240959859,0.2549975083927761,20,0.35,3
Varillas J.P.,1.916307494079242,0.2832334081491041,20,0.35,3
Fognini F.,2.3296503444332934,0.30639702715613215,20,0.35,3
Lopez F.,1.569827068289643,0.5412073492940788,20,0.35,3
Berrettini M.,3.3801906010669214,0.3216702663183338,20,0.35,3
Ymer E.,1.2705319017071568,0.430382499246216,20,0.35,3
Nakashima B.,2.588012864540124,0.2567973705563326,20,0.35,3
Berrettini J.,-2.420319502172311,2.506761034964883,20,0.35,3
Kotov P.,2.543317664179909,0.2344381568191031,20,0.35,3
Hanfmann Y.,2.8105975633706675,0.19853049138310505,20,0.35,3
Bonadio R.,1.3452661721815304,0.834104156211158,20,0.35,3
Ivashka I.,2.035971224040084,0.2803562541198367,20,0.35,3
Tabilo A.,3.083907557560513,0.3093325942841996,20,0.35,3
Wu T.L.,1.6535977490658804,0.7658497433728829,20,0.35,3
Struff J.L.,3.162703534193661,0.22918563992769217,20,0.35,3
Bagnis F.,1.5751138963187752,0.3644315172314882,20,0.35,3
Nava E.,1.2715546266733877,0.5193878452985333,20,0.35,3
Kovacevic A.,1.635252491309784,0.3274957133246478,20,0.35,3
Van Assche L.,1.4241593419625314,0.28143202286773433,20,0.35,3
Rodionov J.,1.6968852541539767,0.43151746660581064,20,0.35,3
Johnson S.,0.7212499921228732,0.7021534956025322,20,0.35,3
Machac T.,3.015092421056288,0.30466972731953706,20,0.35,3
Purcell M.,1.8826908041338632,0.24315046085987257,20,0.35,3
Gaston H.,1.3221689323923862,0.35217778864834753,20,0.35,3
Passaro F.,0.5893108887641025,0.6073752080621975,20,0.35,3
Vavassori A.,2.666360123455136,0.4099518647381615,20,0.35,3
Kuzmanov D.,1.4958788308871178,0.8588365953139022,20,0.35,3
Gakhov I.,-1.039719820836894,3.180671816261075,20,0.35,3
Nardi L.,1.9787339904938879,0.4755011533793667,20,0.35,3
Kovalik J.,2.4135517555280797,0.6041798843216216,20,0.35,3
Shevchenko A.,2.511688562496653,0.21333595512710118,20,0.35,3
Arnaldi M.,2.946252594835927,0.23025887268869485,20,0.35,3
Shelbayh A.,0.9708646784830488,0.5028920688536058,20,0.35,3
Dzumhur D.,2.108178284796414,0.7371433847900617,20,0.35,3
Grenier H.,1.3539790313106683,0.4480549015227163,20,0.35,3
Zhang Zh.,2.7282390412416735,0.2142746696668138,20,0.35,3
Marozsan F.,3.1218924526591914,0.24895635871222985,20,0.35,3
Llamas Ruiz P.,2.433794983438143,0.6815120626003399,20,0.35,3
Ofner S.,2.5118664315446626,0.2309474049835846,20,0.35,3
Pouille L.,2.0933370596024337,0.5960525494739348,20,0.35,3
Tirante T.A.,1.91396879176704,0.5313026605622411,20,0.35,3
Olivieri G.,3.0030351895090437,0.8216807254058965,20,0.35,3
Zeppieri G.,2.08153047310471,0.5082595217840238,20,0.35,3
Seyboth Wild T.,2.160875054935162,0.3248077709854483,20,0.35,3
Monfils G.,3.7579329619851993,0.24157362346581593,20,0.35,3
Raonic M.,3.0721875747662835,0.41331511443083785,20,0.35,3
Peniston R.,1.4509824965795395,0.6288489387432606,20,0.35,3
Choinski J.,1.5825215629493534,0.6304094879893706,20,0.35,3
Stricker D.,2.8356352170046635,0.41320518627556463,20,0.35,3
Mayot H.,1.9047149223231323,0.5505444999980266,20,0.35,3
Vesely J.,1.5565992242238205,0.5116977349825558,20,0.35,3
Misolic F.,2.033127359226712,0.5100299423537864,20,0.35,3
Borg L.,1.2263930794175137,0.8056267543797995,20,0.35,3
Bergs Z.,1.4505588376100074,0.5884309947230146,20,0.35,3
Medjedovic H.,2.5292799045014007,0.35985240158181747,20,0.35,3
Michelsen A.,3.206298823695669,0.2837032711705983,20,0.35,3
Duckworth J.,1.7979953058314884,0.379859451049934,20,0.35,3
Quinn E.,-1.5210015755896569,1.161757704185213,20,0.35,3
Anderson K.,2.4091576604670224,0.6875639238792103,20,0.35,3
Tu L.,0.854169586305386,0.6994178120161785,20,0.35,3
Nishikori K.,3.7254253344722157,0.8230367774608325,20,0.35,3
Koepfer D.,2.3173932096852425,0.3296940365876433,20,0.35,3
Prizmic D.,1.6067835050768555,0.5226893092277939,20,0.35,3
Piros Z.,1.385588189773214,0.7294019342514542,20,0.35,3
Andreozzi G.,2.063969350008962,0.8280750889955454,20,0.35,3
Meligeni Alves F.,2.6401015954729807,0.5504662783541892,20,0.35,3
Jung J.,-1.0749055461710912,1.4601575968032492,20,0.35,3
Gojo B.,2.3040578214576244,0.3431475645501598,20,0.35,3
Shimabukuro S.,1.3909792802919017,0.5260072542457542,20,0.35,3
Svajda Z.,1.1615584497537934,0.5569142157423185,20,0.35,3
Diallo G.,0.6081445587791374,0.6558441333012677,20,0.35,3
Krueger M.,1.9154385746915312,0.7742463505697379,20,0.35,3
Kumar O.,1.8232863566065864,0.6085823939181447,20,0.35,3
Mensik J.,3.7106097469709534,0.3920535305286376,20,0.35,3
Droguet T.,3.0247396996266867,0.9194051927486788,20,0.35,3
Hsu Y.,3.083934894364138,0.5463879430883888,20,0.35,3
Sekulic P.,1.5238671226723142,0.7895439391412096,20,0.35,3
Polmans M.,1.7475075618167348,0.7783345790650283,20,0.35,3
Coppejans K.,1.9069740272512121,0.8078769227541802,20,0.35,3
Bolt A.,2.4809946466983916,0.6284004436074504,20,0.35,3
Gerasimov E.,2.347913687967468,0.957158849095424,20,0.35,3
Kachmazov A.,1.7247346139436177,0.8109415568951829,20,0.35,3
Sweeny D.,1.1030780268096703,0.716576690088728,20,0.35,3
Tseng C.H.,1.1246365798107485,0.67690306726496,20,0.35,3
Kukushkin M.,1.623218970811568,0.7582887426514318,20,0.35,3
Zhukayev B.,-0.21789980737924217,1.5969137781287737,20,0.35,3
Atmane T.,1.437695993851087,0.6423661620032269,20,0.35,3
Lajal M.,2.8255193762434394,0.9435511782702303,20,0.35,3
Mpetshi G.,1.3867317277387696,0.6984796876886404,20,0.35,3
Mochizuki S.,0.6340130111707054,0.5776791327759441,20,0.35,3
Herbert P.H.,3.536512454073602,0.7122723781389093,20,0.35,3
Valkusz M.,1.811775792196724,0.7541286887938147,20,0.35,3
Harris B.,-2.070906080453025,2.734533047712961,20,0.35,3
Ilkel C.,3.3245045570024767,0.8227255589283445,20,0.35,3
Klein L.,2.9790168591703443,0.5476247270770874,20,0.35,3
De Jong J.,1.7682604177101917,0.7492338910747067,20,0.35,3
Cazaux A.,3.416702715452258,0.4034673094965626,20,0.35,3
Nagal S.,1.362427190024625,0.6229135465657594,20,0.35,3
Paire B.,-3.276154264861466,2.0597956821398817,20,0.35,3
Burruchaga R.,1.4456542072936216,0.7805593230000761,20,0.35,3
Kypson P.,1.5528249880332383,0.5691593896692161,20,0.35,3
Moreno De Alboran N.,0.6927723407648141,0.6487875422079886,20,0.35,3
Navone M.,2.9662278730430183,0.4841286241935525,20,0.35,3
Fonseca J.,2.1734541703559214,0.564808354966562,20,0.35,3
Edmund K.,-3.5179760342368556,1.9742673759708371,20,0.35,3
Dhamne M.,-2.433753724504964,2.548129843027807,20,0.35,3
Ramanathan R.,-2.4513500252741407,2.632749430479152,20,0.35,3
